gene,"mRNA (scaled to molecules/cell), V1","mRNA (scaled to molecules/cell), V2","mRNA (scaled to molecules/cell), V3","mRNA (scaled to molecules/cell), V4","mRNA (scaled to molecules/cell), V5","mRNA (scaled to molecules/cell), V6","protein (scaled to molecules/cell), V1","protein (scaled to molecules/cell), V2","protein (scaled to molecules/cell), V3","protein (scaled to molecules/cell), V4","protein (scaled to molecules/cell), V5","protein (scaled to molecules/cell), V6","protein SEM (scaled to molecules/cell), V1","protein SEM (scaled to molecules/cell), V2","protein SEM (scaled to molecules/cell), V3","protein SEM (scaled to molecules/cell), V4","protein SEM (scaled to molecules/cell), V5","protein SEM (scaled to molecules/cell), V6","mRNA (mean-normalized), V1","mRNA (mean-normalized), V2","mRNA (mean-normalized), V3","mRNA (mean-normalized), V4","mRNA (mean-normalized), V5","mRNA (mean-normalized), V6","protein (mean-normalized), V1","protein (mean-normalized), V2","protein (mean-normalized), V3","protein (mean-normalized), V4","protein (mean-normalized), V5","protein (mean-normalized), V6","protein SEM (mean-normalized), V1","protein SEM (mean-normalized), V2","protein SEM (mean-normalized), V3","protein SEM (mean-normalized), V4","protein SEM (mean-normalized), V5","protein SEM (mean-normalized), V6","protein model MAP (mean-normalized), V1","protein model MAP (mean-normalized), V2","protein model MAP (mean-normalized), V3","protein model MAP (mean-normalized), V4","protein model MAP (mean-normalized), V5","protein model MAP (mean-normalized), V6","protein model MAP (scaled to molecules/cell), V1","protein model MAP (scaled to molecules/cell), V2","protein model MAP (scaled to molecules/cell), V3","protein model MAP (scaled to molecules/cell), V4","protein model MAP (scaled to molecules/cell), V5","protein model MAP (scaled to molecules/cell), V6",beta MAP (proteins/(mRNA*hour)),delta MAP (1/hour),half life MAP (hours),beta HDI68 lower bound (proteins/(mRNA*hour)),beta HDI68 upper bound (proteins/(mRNA*hour)),delta HDI68 lower bound (1/hour),delta HDI68 upper bound (1/hour),filter1_pval>0.05,filter2_confidence_intervals<4fold,filter_passed_both
Ndufs4,157.29305167759534,90.5803596673638,76.26253087998226,42.50698442490815,26.84651647888936,17.12086872669912,989966.6432150613,1674589.8212266443,1850001.6694103226,1627385.2805507616,1686479.749615815,1520651.163582905,74337.09537059671,226723.93641028876,113064.05238380762,104933.75782437484,172703.5149281885,152598.75763734744,2.2984281758560345,1.3235959797218253,1.114378212306052,0.6211288396459962,0.3922918987237871,0.2501768937463041,0.6353356119711387,1.0747094926495837,1.1872843906793098,1.0444148095472023,1.0823401486734006,0.9759155464793651,0.047707672074739686,0.14550570150518063,0.07256165589571092,0.06734383799767828,0.11083675808522231,0.09793403215556405,0.6540097162548887,1.0129006688789108,1.1470003698253988,1.1592979906465817,1.073075107383226,0.9537161470109938,1019064.2413734213,1578280.606637704,1787231.9518806788,1806393.8470656618,1672043.1563374586,1486060.5243065846,345.06295736647127,0.011063987467612236,62.648948454524614,252.76631352972527,427.907680291078,0.007267415519369874,0.019423038292897796,True,True,True
Ndufs5,407.860538813896,233.78841433699486,156.27567803275053,99.72792499689987,56.13362536495047,27.747614832926153,550747.4187266383,1640715.2554425788,1695319.1168148215,1751720.2718386543,1681195.7938453415,1557267.356158989,172860.956444175,172824.20296789243,126783.63494008992,225600.2929669086,119364.50327001026,134910.59681004952,2.4932032314248542,1.4291209240044997,0.9552947352971253,0.6096250095403808,0.34313821228816166,0.1696178874449785,0.3722538540068763,1.1089703853328934,1.1458774994623986,1.183999416359629,1.136331451259525,1.052567393578678,0.1168378735073072,0.11681303158752848,0.08569390454987272,0.15248474285395716,0.08067926396570607,0.09118697228762818,0.42006465903571977,0.9882554488642804,1.19545348075138,1.2273556460524877,1.1515578806623008,1.0173128846338313,621483.2275663548,1462118.2068258286,1768666.4936971632,1815865.5622957947,1703723.2078660098,1505108.5145758719,154.4303500842059,0.010972678373116895,63.170281401682075,99.7118924925222,224.44548312338628,0.008120087521639771,0.01762615299370424,True,True,True
Ndufs6,596.4745263835289,361.81540314058725,287.547247580261,194.27871727538147,106.16576971197156,43.09735920858743,469330.0022550222,1331681.725292425,937902.1554603423,1252569.2420440216,1861997.4021227532,1413292.9527883427,107184.70661123404,492416.0894632033,215890.0694069597,268450.7652006465,100539.78804397858,223214.83081814725,2.251726684343524,1.3658745881367576,1.0855078997450496,0.7334136707251808,0.40078207207562183,0.1626950849738655,0.38751448924268755,1.0995375559436502,0.77440324076137,1.0342162822312841,1.5374064491678012,1.1669219826532065,0.08849983303328274,0.4065761159235007,0.17825523528612455,0.22165333702022877,0.08301328367083635,0.18430311452555692,0.29991812517628363,0.7806562563589978,1.0660981560675755,1.2431964373971982,1.3124998126846346,1.2976312123153109,363239.5130318689,945475.363446115,1291182.3012582026,1505671.1502770544,1589606.471878831,1571598.6800708363,88.82239145156166,0.003822790549862896,181.31968558539126,62.38305241696493,136.3822066920637,0.0020660267609871963,0.009464003631070023,False,True,False
Ndufs7,310.45587005074617,198.871962845106,172.52834854815657,104.63257704592777,57.35392156853636,23.02461656349191,1090841.306882953,1830427.6883482917,2124353.3723228984,2126263.080209134,2066923.248681957,1569713.874166257,141044.88581079175,158391.80055106938,228272.4524545963,184539.94770439755,103137.42679073027,237210.0052704745,2.148812427880532,1.3764872451878833,1.1941505872038571,0.7242117273566316,0.3969737129918378,0.15936429937925872,0.6055450963384936,1.0161024375293886,1.1792657276392475,1.1803258399018217,1.1473852611282584,0.87137563746279,0.07829648403249556,0.08792605993074687,0.1267180325321827,0.10244135394017531,0.05725339024844833,0.1316794244842222,0.5926799370302648,0.9956962159691112,1.1672081033720891,1.1991391293738924,1.102980880430802,0.9422957338238408,1067665.7460900357,1793667.5039624325,2102632.5216496433,2160153.724190188,1986932.2901815427,1697470.7845376504,229.42536874647618,0.013038024583359049,53.163512319545454,157.12402221537747,304.5497382612882,0.008746288139621939,0.0207281676844905,True,True,True
Ndufs8,214.08375961370743,105.76142553340244,58.759654940314206,33.51512233502373,17.08414685020232,7.674872187830639,772974.0251289696,1797315.9459461537,2102673.057502284,1893451.0598447816,1688148.7084031734,1399456.7667551115,137345.61448071533,73677.39958558981,97847.8023579766,42830.051342556464,124322.17608644815,215344.6695932079,2.9401793452918454,1.452504194820864,0.8069921983046396,0.4602893307842339,0.23462992144538847,0.10540500935302918,0.4804055057304792,1.117036857513618,1.3068171513353222,1.176785098087707,1.049189115861129,0.8697662714717448,0.08536068126411174,0.04579070868897084,0.060812681213391014,0.02661899599051881,0.07726657809278749,0.13383731087862497,0.5101496516600544,1.1306995256965606,1.2579254917952776,1.1908766211517436,1.0425830327140315,0.8677656769823324,820832.4529133216,1819299.22360096,2024006.2178863662,1916124.3664015909,1677519.4990797203,1396237.803698515,415.37265677192255,0.013078921907945351,52.997271903494074,339.1368239231918,496.9728857601936,0.011369854963303441,0.016595943233091992,True,True,True
Ndufv1,152.13026004703968,107.78556764887422,88.76458512260233,47.139155804545574,32.13446669442817,11.807495673585596,698289.376481739,1633603.244908476,2018218.30127994,1862925.2032333792,1719202.72091448,1682825.817848977,41681.881036728235,123459.91540457874,180742.17804505987,183723.10941696426,167118.07447343392,82348.37453078758,2.0756284848861917,1.470600223798042,1.2110825372454468,0.643155244138472,0.4384348938663346,0.16109861606551323,0.43574707035374277,1.0194023453081296,1.2594101267127602,1.162504008992788,1.0728181957416028,1.0501182528909763,0.026010359258361895,0.07704155076040022,0.1127868720691457,0.11464703514190708,0.10428514854666673,0.0513870956063755,0.43888827292003857,0.9420921114421404,1.1933550313354897,1.248447395478945,1.163215712776847,1.0140014760465397,703323.1874483643,1509712.7619314739,1912364.29903274,2000650.4063275238,1864065.7162176815,1624948.2937092094,431.41029025694,0.01254446648009565,55.255214054720014,371.8451515809502,491.7737190245273,0.01045971152674135,0.017040140559401066,True,True,True
Ndufv2,280.8558647022271,176.1003640460481,106.26746106227036,78.47443278444581,42.3036017243105,25.386115698209032,725755.8033207009,1375337.7919616674,1496420.3138159316,1595136.1471968892,1705034.7048368459,1553589.6948437646,53191.314058789736,88959.88172954743,244367.71579938947,93557.95799042119,264589.55220725737,179978.5031113774,2.3754779729122024,1.489456295515591,0.8988098335007874,0.6637364924313507,0.3578037231926579,0.21471568244741032,0.5152518525587774,0.976423945850568,1.0623867358309464,1.1324702484858857,1.2104929596491107,1.1029742576247104,0.03776328481760198,0.06315725434758179,0.17348937162484396,0.06642166821899914,0.18784590673434046,0.12777611522303595,0.5211673457653571,0.9552533867200343,1.1342055175108907,1.1801066513484249,1.1478632257747696,1.0614038728805235,734088.0460925781,1345518.091028567,1597580.352994434,1662234.1996446806,1616817.859824049,1495035.9063914928,174.62936052490574,0.007902278968459601,87.71484572064672,132.787703453989,205.23368096882336,0.004969508987782182,0.013750476971234684,True,True,True
Ndufv3,595.0977819487141,371.93611371794634,276.29539876190296,201.6356953489233,92.33574607133157,32.47061310236039,160917.31834498167,148470.73555836495,309423.07910494105,405929.9581730757,255574.10876162504,356720.3549137227,74408.51416294838,58773.875557884734,171983.78162737118,117046.62048238832,62217.94865095308,101380.35341912166,2.274590305191851,1.421618940744907,1.0560597845533592,0.7706945173269092,0.35292686211794266,0.12410959006503153,0.5897879903741003,0.5441692519794801,1.1340856153806311,1.4877989313137667,0.9367204322596229,1.3074377786923983,0.27271923548219323,0.21541575703783358,0.6303483676349039,0.4289947892767668,0.228038841794364,0.37157538741910373,0.3819062579905839,0.8881597983337983,1.134512785702935,1.2448658605656335,1.2305363082832972,1.1200189891237522,104199.0204921443,242324.8613777991,309539.6279392062,339648.2791288732,335738.6147003128,305585.1512183758,27.8307971571753,0.008370240176651084,82.81090696698169,12.120988365710193,93.54280229566713,0.003882867028459458,0.02219644769241411,True,True,True
Necap1,20.99535263092629,15.68710139490658,16.252670515406056,12.806591461350534,7.728542622710573,7.674872187830639,0.0,36397.5831450479,33620.35313068785,42999.50504595505,40391.57118675567,60509.11772604911,8026.623467898434,26270.05342714915,25542.98124849856,32013.04437823605,26216.392907517777,41852.87783009044,1.5524297579316155,1.1599292209682261,1.2017483010410843,0.946939736224681,0.5714607305649912,0.567492253269401,0.0,1.020883543769267,0.9429874810657737,1.206054998671294,1.1329073737456112,1.697166602748054,0.22513164617977086,0.7368254406024987,0.7164324376012035,0.8979055027213515,0.7353203642565372,1.1738942683599076,0.0,0.6965063072969221,1.1297629667239728,1.3933955565392384,1.4250822007804702,1.3552529686593957,0.0,24832.554492248433,40279.46357496149,49678.762021988034,50808.486636903035,48318.86350839456,99.33273580476852,0.015378405453444181,45.07276015438301,21.912419201693183,472.9362764723713,0.006003247414632439,0.08796773216161193,True,False,False
Necap2,22.37209706574113,18.217279039246353,23.75390306097809,11.716668783788785,7.728542622710573,10.036371322547756,0.0,19608.250090949405,14246.657691262331,30975.040205491143,27164.25556340937,56892.33776065957,4325.675196104723,12502.517837391335,14246.657691262331,17976.787406211148,16337.91472086603,20950.869700439904,1.4306717823325885,1.164975594185108,1.519036804182543,0.749268491131875,0.4942320702603488,0.6418152579075362,0.0,0.7901956718796744,0.574128093744733,1.2482675706984974,1.0946962159538705,2.292712447723225,0.174321002744499,0.503840752585317,0.574128093744733,0.7244491240575203,0.6584039595622306,0.844302091344911,0.0,0.5855176049818249,1.0944445279079382,1.413472562656754,1.4492159148578967,1.4573493895955856,0.0,14529.281847149361,27158.010069634638,35074.506848841804,35961.457529527914,36163.285016618094,97.14608642883243,0.009862917063053237,70.2781110424718,21.74555872795565,478.36258797741965,0.004244566978617238,0.0406972449360139,True,False,False
Nedd8,317.33959222482036,157.88308500680168,122.52013157767642,97.0031183029955,47.18478653865402,30.699488751322555,138387.9307478382,272877.83045578905,22616.317947167656,153924.35554113795,210691.82009714897,402191.2459937978,78630.20133707095,89475.72798814217,22616.317947167656,61228.18121449116,79638.20715042965,128934.87906763137,2.4643581721616203,1.2260697382725383,0.9514523082069698,0.7532953125678415,0.3664220196824811,0.23840244910854916,0.6915423046055078,1.3636056463117197,0.11301665217737601,0.7691798192993714,1.0528541473533632,2.009801430252663,0.39292523813593155,0.44712173095443125,0.11301665217737601,0.30596510342383537,0.39796237294572934,0.6443041884695216,0.6292148476043825,0.8941462544443523,1.0291463956942275,1.1212647989648843,1.163254356843884,1.1629733464482686,125915.27687588027,178932.0033126118,205947.54534643368,224381.81195242715,232784.54883373211,232728.31446179442,14.355128538989096,0.002194608572306026,315.84091546293735,5.222686989983378,40.15973029050252,0.0011034217922033195,0.009291925282121123,False,True,False
Nf1,15.832561000370646,11.132781635094993,15.002465091144051,8.174420081713107,2.44059240717176,2.361499134717119,0.0,87931.42145641717,0.0,0.0,0.0,75706.59828041987,8925.02215050199,87931.42145641717,14067.477120718564,14326.456159788433,14391.460230026438,75706.59828041987,1.728938807972655,1.215716030347232,1.6382911211096385,0.892658623681534,0.2665162589364963,0.2578791579524431,0.0,3.2241194899997683,0.0,0.0,0.0,2.775880510000232,0.32724750023943927,3.2241194899997683,0.5158022741906279,0.5252980761865097,0.5276815346398402,2.775880510000232,0.0,0.6025550889417529,1.1024384665433888,1.4555239651312255,1.4750004414266988,1.3644820379569342,0.0,16433.48692279703,30066.80792447924,39696.50988893047,40227.69189100424,37213.52310962607,97.61987920284638,0.008341193705519936,83.09927871609582,20.5364790045149,437.67660017912965,0.003507116465890941,0.05164747703066518,False,False,False
Nfs1,25.125585935370808,12.1448526928309,7.501232545572027,5.7220940571991745,3.2541232095623465,1.1807495673585595,113118.62488274857,185823.85345629358,273854.5845562075,195685.7050626692,163974.62733091714,171408.31490425466,40234.927273495516,27720.434694387866,41092.527246708196,28677.029420429208,30414.99332825525,14484.731632346553,2.744534018676378,1.3266142908279166,0.8193794149231249,0.6250394254862299,0.355456460700303,0.1289763893860474,0.614849925157807,1.0100351070264997,1.4885211961605596,1.0636386469243948,0.8912748669522543,0.9316802577784837,0.21869468488041463,0.15067286412695405,0.22335612131399674,0.15587238097329587,0.16531898607268986,0.07873094434546489,0.6734853428435865,1.0803497000793312,1.158730769606198,1.1305360807287472,1.0456953713016075,0.9112027354405292,123906.22938044547,198760.16482249394,213180.52731898878,207993.33560875867,192384.54394791284,167640.90911449117,281.42951797499245,0.010920640657613195,63.471292783242156,110.7551101497766,492.61499221103446,0.0063300963129955855,0.019852361319427296,True,True,True
Nfu1,26.84651647888936,13.156923750566811,6.251027121310022,3.8147293714661163,2.44059240717176,0.5903747836792798,46963.32993837833,150564.98099251915,105998.80463116556,119532.6668579472,78169.46616295484,81991.5926553195,25013.699988521887,47593.774863110215,31704.257912842248,46597.525696017474,20545.74040272976,24448.00937376125,3.0334953228580877,1.4866534617975156,0.7063285678223489,0.43104153626081804,0.27577230207800796,0.06670880918322182,0.4831445649850227,1.5489670842987242,1.0904837118588975,1.229716001960672,0.8041838765259494,0.8435047603707337,0.25733339640688996,0.489630392103889,0.32616383713786673,0.4793812813384624,0.2113683766078118,0.25151374208631144,0.6056095860018634,1.2422842237605112,1.2926985946328378,1.1435770306415902,0.9584397811829608,0.7573907837802364,58867.355368329336,120754.34167310913,125654.79363821865,111159.65963859463,93163.6759096273,73621.01501040554,192.4067518599148,0.01654948555007223,41.88330679299696,77.12659040914126,430.4668329111204,0.008114764393383371,0.03821667330381382,True,True,True
Ngly1,19.274422087407746,22.265563270189986,13.752259666882047,8.719381420493981,4.88118481434352,4.132623485754959,0.0,2447.568289289444,1360.654125741304,2317.7356488464998,2563.690928209308,2008.242128714656,568.0688769331488,2447.568289289444,1360.654125741304,2317.7356488464998,2563.690928209308,2008.242128714656,1.5836472994397381,1.8294088914021123,1.129929021160128,0.716411873556072,0.40105353687110246,0.3395493775708465,0.0,1.37273875476093,0.76313402915213,1.2999210532288057,1.4378670894627514,1.1263390733953835,0.3186060900331562,1.37273875476093,0.76313402915213,1.2999210532288057,1.4378670894627514,1.1263390733953835,0.0,0.7791189540263427,1.271296640720922,1.4026297623027857,1.3395954083090535,1.2073592346408957,0.0,1389.1549567210566,2266.698840778793,2500.863413318414,2388.474304002583,2152.6996059803632,96.60667588809791,0.013214727942169695,52.4526258575505,20.08045597982248,439.1563979432267,0.004735071024694294,0.07101763737746795,True,False,False
Nhlrc2,16.176747109074356,11.132781635094993,10.001643394096037,9.809304098055726,10.169135029882334,12.397870457264876,5964.527257192024,4090.4631091562696,5986.715757956076,18554.779018037472,8328.716313607707,25506.662555870727,5165.432126293029,4090.4631091562696,5986.715757956076,6975.945459035021,4896.85554552616,10816.100911813566,1.3927965289318172,0.95851777333023,0.8611282669490837,0.8445681079692934,0.8755490752472741,1.0674402475723015,0.5229605251870767,0.3586454791104087,0.5249059786173869,1.6268543275248937,0.7302489652044916,2.236384724355743,0.4528970999884616,0.3586454791104087,0.5249059786173869,0.6116401088677107,0.4293487207667169,0.9483389997921403,0.22607528887617884,0.7174111198804455,0.99238895954048,1.187516139288708,1.3477676853259395,1.5288408070882469,2578.458904134609,8182.296699371056,11318.50438768432,13543.990492607782,15371.709160291746,17436.904367730738,60.51403216659049,0.011475691529033829,60.40134303072395,22.30115308653026,298.6955448804194,0.0043551859743531625,0.04552276711417658,True,False,False
Nhp2,60.2325690231492,9.614675048491131,5.000821697048019,5.994574726589612,3.66088861075764,3.5422487020756788,292717.3637574371,313616.2303536222,314417.73075905646,287795.33559338725,338578.9446371862,261068.69963575448,46721.97919861416,42498.16416660657,72946.09223245624,61868.17508021008,73306.14452253717,63469.566618968376,4.104630831094791,0.6552051867458456,0.34078783706904664,0.40850849699943403,0.24947626350030683,0.2413913845905746,0.9713027952494383,1.0406499883296574,1.0433095489863904,0.9549703862229628,1.1234819524106496,0.866285328800901,0.15503415449179017,0.14101857545492366,0.24205172654745846,0.20529267762258915,0.24324646194443808,0.21060645900514374,0.9621313056615841,1.1324793170288738,1.0746459577110044,1.008991905370155,0.9445336486117772,0.8772178656166064,289953.3912176525,341290.4418805712,323861.4500568465,304075.5694692479,284650.06067529146,264363.39143683447,129.53173003234872,0.005535636097797306,125.21545280690626,37.00974913002764,233.44592374938048,0.0025874558209721355,0.011771159581537313,True,True,True
Nhp2l1,68.83722174074194,21.253492212454073,12.502054242620044,6.267055395980048,6.101481017929399,4.722998269434238,469274.21450830385,455199.6294816309,327393.7488616924,288580.60868219694,294456.4394576171,233780.3784692679,102958.57323092864,70984.09977842042,117959.422736467,76450.64635087411,48846.719192599725,68432.17006335911,3.4509398518322323,1.0654776792532017,0.6267515760312952,0.3141793156772262,0.3058787595942206,0.2367728176118226,1.361079749001054,1.3202579180477598,0.9495706087156027,0.8369972401813817,0.8540394599107592,0.6780550241434417,0.29862034750298283,0.20588180156182145,0.3421287096685743,0.22173693616480353,0.1416746930530788,0.1984802019242123,1.3038242591615918,1.2535311716073716,1.089926707233203,0.9241319642080184,0.7760341272251201,0.6525517705646945,449533.61882284045,432193.5260218669,375785.8419272442,318622.991726988,267561.695596812,224987.34536495755,92.95244069421268,0.010985263384550978,63.09791183839491,21.598044214707627,211.62509180743027,0.006602498209887727,0.021971705549774442,True,False,False
Nin,0.0,0.5060355288679541,1.2502054242620044,1.0899226775617474,0.8135308023905866,0.5903747836792798,0.0,1622.4441312722427,0.0,1297.5504836017587,1167.869901823182,2512.500186515557,349.9851569912558,1622.4441312722427,551.6410049793175,1297.5504836017587,1167.869901823182,2512.500186515557,0.0,0.7143914647868324,1.76496714829688,1.5386893087716391,1.148495369226678,0.8334567089179711,0.0,1.4748677119152351,0.0,1.1795261703979842,1.0616412465099563,2.2839648711768237,0.31815074414378935,1.4748677119152351,0.5014641127731669,1.1795261703979842,1.0616412465099563,2.2839648711768237,0.0,0.17494664389425893,0.7396106718824694,1.3885322292903561,1.7736997342991958,1.9232107206337203,0.0,192.45194221753258,813.6166954687518,1527.4698525802273,1951.1775200610384,2115.648692885192,95.84852098481741,0.01028816542733117,67.37325380855127,23.323689618113146,497.1602715316259,0.004171863337175314,0.04801343731512644,True,False,False
Ninl,0.6883722174074195,0.0,0.0,0.0,0.0,0.0,18531.86054854606,0.0,0.0,0.0,0.0,0.0,16049.062014431518,1953.409264679654,2108.022897962876,2146.8311177855794,2156.5720306263543,2159.017012215436,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.196152422706635,0.6324489415067105,0.6825076928808198,0.6950725035389967,0.6982262870941636,0.6990178908026019,5.298253892899706,0.6245716137029859,0.06869618124156637,0.007555842683218069,0.0008310616075158937,9.140786500797988e-05,16364.41704900144,1929.0790079540188,212.17800849772564,23.33730382202489,2.5668529696225098,0.2823263012280344,83.3196658813827,0.11496731005437955,6.0290806163255155,19.50006158939365,286.88070150133603,0.06324882219005945,0.42731270635264895,True,False,False
Nipsnap1,25.46977204407452,11.638817163962948,10.001643394096037,4.0872100408565535,1.6270616047811732,0.0,31311.09704119708,125989.17445187269,64118.2283972822,73386.48360589035,131079.10630369963,87728.0668189823,27116.20545803629,53078.242631659276,37774.698428389645,35057.9830338279,46091.23522010006,51212.951052068165,2.892949672516705,1.3219793347464128,1.1360231623396284,0.4642402346099443,0.18480759578730796,0.0,0.3657751862492821,1.471801313441465,0.7490269952257559,0.8572984419487518,1.5312617267463249,1.0248363363884203,0.316770603365861,0.6200582515149555,0.4412827610279872,0.4095461828389617,0.5384362651014613,0.5982679777970956,0.4760246808231316,1.0024706270771526,1.1955437581672141,1.2312536554713494,1.125207008452878,0.9695002700082735,40748.67715356728,85813.51678670362,102340.96799409273,105397.80755526226,96319.99970903514,82991.18742026313,122.83056675700695,0.009171015156185463,75.58020227373048,54.76229311448603,394.5235970653141,0.0038538479919698063,0.029495140079672306,True,True,True
Nipsnap3b,93.61862156740904,81.97775567660857,51.25842239474218,30.51783497172893,20.338270059764668,11.217120889906315,31014.0770791406,249351.19845356068,216770.58555986712,208616.34898116172,294758.24558468827,285845.8305404725,26858.978625464384,84966.66412381775,75567.54103546048,69712.44187359864,13407.600856862051,31125.517582376044,1.9441233792237171,1.7023842983249697,1.064453798734785,0.6337461015606726,0.4223530068500723,0.23293941530578288,0.14466012602520298,1.1630581719643749,1.0110911940287328,0.9730570817091948,1.374851969460259,1.3332814568122364,0.12527934405248392,0.39631320670056064,0.3524725234192694,0.32516236421370437,0.06253757687839694,0.1451799221552382,0.12059606914501708,0.7557886266712647,1.1561202312862144,1.318421854301812,1.3474727899705954,1.3016004286250964,25854.91860592813,162035.57515936802,247863.75451945624,282660.0400238557,288888.34897677216,279053.6489135105,105.75358599347307,0.006674367842739277,103.85210957678736,48.730889291000395,313.7676750340028,0.003877939694771732,0.01393017742403991,True,True,True
Nit1,24.43721371796339,21.253492212454073,11.25184881835804,11.716668783788785,4.88118481434352,5.313373053113518,24439.62831468326,43773.0865560908,83640.68294938223,96046.29950789644,89031.86336669774,90958.21519459404,10663.647929570378,16900.756278786674,2410.012414539658,5128.3449875453725,8024.083227261344,15104.422638866634,1.85943248002233,1.6171824738222376,0.8561554273176551,0.8915236714661053,0.371410328916112,0.4042956184555594,0.3426998684026074,0.6137994739198093,1.1728349822176491,1.3467902939480572,1.248431746446618,1.275443635065258,0.14952890015761547,0.23698752198964435,0.0337939238141026,0.07191120624772675,0.11251612465734302,0.21179878777154162,0.2361619023735335,0.8620401193640304,1.1688136856362583,1.2811736991829024,1.2740407691759363,1.177769824267339,16841.877246702086,61476.358913716474,83353.90433388294,91366.85450311578,90858.1698660966,83992.61102583072,176.55993351438212,0.011210652926690006,61.82933189464104,106.10423381274693,327.90014483386034,0.008887260576996339,0.01576699840318613,True,True,True
Nit2,18.241863761296614,6.578461875283406,6.251027121310022,3.5422487020756788,1.6270616047811732,1.1807495673585595,83065.64315284602,133055.65623932233,96760.9159650644,173909.38761350946,144294.29832647447,146779.76387104986,24860.07649629117,34090.941699424555,29149.36222292312,15548.979968169382,19909.57589222821,31103.87176953165,2.924827655326853,1.0547643307788104,1.0022647487038467,0.5679500242655131,0.2608765661698051,0.189316674755171,0.6407197042297329,1.0263133766975558,0.7463570148256891,1.3414351248622578,1.1130016771874947,1.1321731021972699,0.19175606490547556,0.2629575508417644,0.22484110196547302,0.11993572153468829,0.15357080367794412,0.23991704348696238,0.5657067952390104,0.983775717462793,1.115762674525555,1.1697035802480278,1.1251791044026154,1.0398721281219991,73340.64876146686,127540.89214009735,144652.2458316242,151645.37558322249,145873.03207992914,134813.4707719266,325.354401643297,0.0069738969820781396,99.39165753971254,178.466420599473,561.735735694142,0.00333071633498582,0.01716629639269605,True,True,True
Nle1,1.376744434814839,0.0,1.2502054242620044,0.2724806693904369,0.0,0.0,3785.1176583115443,0.0,2889.3853428453267,0.0,0.0,0.0,3278.008048410872,622.1041447350417,2889.3853428453267,683.7033900520549,686.8055880201507,687.5842436802171,2.848996217631656,0.0,2.5871399476287458,0.5638638347395986,0.0,0.0,3.4026062983165777,0.0,2.597393701683423,0.0,0.0,0.0,2.9467434934190955,0.5592363757665981,2.597393701683423,0.6146106069023124,0.6173993070954726,0.6180992744128277,4.484069915600169,0.6238802904054002,0.4800150444531797,0.33236901107570443,0.07302892199049604,0.0066368164750501965,4988.1563515117605,694.0151451122438,533.9769758005327,369.7329936527217,81.23862649946945,7.382908580141652,57.496971397655926,0.12490745354584548,5.549285978402687,15.184653587930718,156.30278730913804,0.0595690599179062,0.4125002750585853,True,True,True
Nln,16.176747109074356,8.602603990755224,8.751437969834031,2.724806693904368,3.2541232095623465,0.5903747836792798,12926.604838740857,33678.75481049072,18501.10372403365,24947.236867501422,23146.199104268246,19846.666350851938,5597.755327538119,7934.333132816664,7108.269643945385,4404.881604165711,4493.073803633017,2760.816124425141,2.4204552548699163,1.2871696574466542,1.309439028682755,0.4077007964763156,0.48690008995448997,0.08833517256986838,0.5829510038592669,1.5188105593408143,0.8343441393138771,1.1250453585337155,1.0438239716991273,0.8950249672531984,0.25244193106043505,0.3578145632538618,0.32056158413858876,0.19864691348294855,0.20262411645723166,0.1245045045688312,0.6447546425303072,1.0541796121388327,1.204594273990489,1.1782663829749878,1.0386265237123944,0.8795785646529889,14297.065150856091,23375.82950361562,26711.188535227448,26127.382621622783,23030.94867009861,19504.15121446629,54.686647786650475,0.013986328301285652,49.55890964580245,22.604003136398678,103.93532410981432,0.008019097514959727,0.029422301878779294,True,True,True
Nlrc4,26.84651647888936,21.253492212454073,21.253492212454073,14.713956147083593,10.575900431077628,8.265246971509917,2689.913595670877,388.6251954575038,13593.82642754525,8278.279762207472,14169.149657968877,14127.425199455827,2329.5335078361263,388.6251954575038,10896.973263045107,3666.011164062118,6111.20721401849,5795.822783821407,1.5652636602041377,1.2391670643282755,1.2391670643282755,0.8578848906888062,0.6166190176561754,0.4818983027943293,0.30310468082719677,0.043791040730873455,1.5317787259682518,0.9328126186507993,1.5966072633646486,1.5919056704582297,0.2624963536023269,0.043791040730873455,1.2278920810666483,0.4130932478947725,0.6886226810612315,0.653084551804365,4.344287593663631,0.4645548047517114,0.4487066782211904,0.327773567854479,0.23412478190313515,0.1805525736058531,38553.539423438655,4122.708635925935,3982.063856359945,2908.8385374555482,2077.7489552652733,1602.3204298604587,5.484341522438728,0.4195438577644698,1.6521447465668184,4.1176218134944005,8.58334918259028,0.3321403604316679,1.1440951639980117,False,True,False
