gene,M_mean_scaled,P_mean_scaled
Krt8,1457.7111900547773,77286811.29711981
Krtcap2,50.37929977060205,159944.28030521097
Ktn1,7.618988081082592,19016.239146989494
L2hgdh,22.11564984457334,72058.27381576179
Lace1,2.7388194133389647,9770.448820413852
Lactb,9.83112553435366,34759.46747625019
Lactb2,9.55785239843249,5850.171020524882
Lad1,57.807596179990476,1548638.486048748
Lama3,13.803998540674973,2204.831635742922
Lamp1,191.71916389493867,734817.5524782692
Lamp2,73.42919370354205,352718.5251879692
Lamtor1,31.219699205716072,113168.05648452682
Lamtor4,64.133346747751,258148.65833760131
Lamtor5,47.17124613414097,18540.90707800493
Lancl2,3.3039813448145874,6704.961328889996
Lap3,126.84845016916233,3446853.2150719143
Larp1,19.99116332844365,8284.004210710771
Larp4,21.238607901566322,20293.94613898012
Larp4b,82.29412633181413,15327.00821036252
Larp7,5.888698580874451,8365.031901564484
Lars,3.7143292790359212,99351.1704692476
Lars2,9.802005128288773,27097.89288444786
Lasp1,176.8936972990101,4601659.397476643
Lbr,5.757176526168679,848060.6240866181
Lclat1,20.007018745590845,201570.9873235666
Lcp1,0.18711705116035013,7595.849463304466
Ldb3,47.17883908342739,59885.97541166022
Ldha,796.8689622936499,21790960.165286284
Lemd2,10.739510685092421,12803.199769663428
Leng9,40.6767774942966,2624.9908395380303
Letm1,55.16115237464147,1440627.8793658505
Lgals2,613.7582542861331,12656237.641791856
Lgals3,855.0041046111587,213006.94448187473
Lgals3bp,39.615297487406515,240628.52054710654
Lgals4,1925.3305133770075,5597573.866634936
Lgals9,131.987017704718,1150455.9609998798
Lgalsl,9.31369175608396,13593.151952885617
Lima1,128.86880615709617,1680663.7069985913
Lims1,14.076750365088023,7058.732339808252
Lin7c,38.658776385784726,135410.47779713036
Lipe,40.36269659261533,72577.32901913974
Llgl2,23.952553178234922,60424.24304161623
Lman1,39.14076067717553,1213066.2284050854
Lman2,66.36894717513367,817895.5141293658
Lmbrd1,36.92653736921872,2776.9870649550326
Lmbrd2,3.4278927992897077,4562.01061942499
Lmna,57.48615361725757,2021798.5641447778
Lmnb1,2.068171787207684,2488928.5963761364
Lmnb2,5.706913332178956,1020664.6489748188
Lmtk2,16.405365486372514,7368.2293775488115
Lnp,4.767889794171274,2395.16103598225
Lonp1,6.376210052423166,466805.3053937996
Lonp2,14.569212622167456,37398.552472409916
Lpcat3,93.26132689367273,1001049.384470039
Lpgat1,256.57639260364766,309723.801183555
Lpin3,16.890189449498447,14218.099816899581
Lpp,49.66831730228546,121852.38849087694
Lrba,27.985745243206125,70458.19514610387
Lrch4,0.5331787248521241,116181.24583109522
Lrp1,51.90059143966008,17491.155978136372
Lrpap1,3.387339754914484,777.0175058340575
Lrpprc,5.604297741920899,780757.0429533782
Lrrc1,22.93953018681694,34654.94277310474
Lrrc16a,23.280337965659783,35716.865024445615
Lrrc19,22.573435300074006,39448.99118499364
Lrrc47,7.25257060811747,56443.37574821959
Lrrc59,128.03807298791745,6335480.973386801
Lrrc75a,16.59705595804895,3334.4836801120073
Lrrfip1,33.73252597187484,75749.6081435549
Lrrfip2,28.70854562733993,97020.81102126255
Lsm12,20.06066087809468,32550.48510961182
Lsm2,10.575668534189601,95261.33058217196
Lsm3,22.188630108117508,31830.75876958553
Lsm4,58.952123270843394,13643.66413405088
Lsm8,11.996036669022947,155489.867052936
Lsr,64.97154474470713,102138.09738864966
Lta4h,36.86171914574918,1528949.2933266517
Luc7l2,61.84361513497859,124652.80615530319
Luc7l3,31.257474660987608,6644.716145886331
Luzp1,69.95918483833263,88065.43618625216
Ly75,22.831389242360714,24870.848058389794
Lyar,3.0330159176885623,41589.18624263289
Lyn,15.345615880670513,68943.02965976078
Lypd8,566.7370061804104,242769.17346438297
Lypla1,153.96442444107893,1304911.805513013
Lypla2,21.149400029412945,16252.38861204255
Lzic,11.407956203767327,102813.82629708487
M6pr,22.101828546585683,149726.670041162
Macrod1,7.539864071638856,8492.002889098787
Magi1,10.989625477853325,6253.6566057628
Magi3,16.916881329098178,372.6897880468072
Magoh,8.48824047980363,447705.0436282941
Magt1,57.129776488294745,295846.6387120478
Mal2,40.1809086049802,647724.4200303517
Man1a2,30.78779277340055,21262.819058795827
Man2a1,17.236136392052707,83083.11266309663
Man2b1,5.815529026169718,4473.929715480555
Manba,4.752250144600998,2108.991352029863
Manf,56.01191693091161,1960215.1212157516
Maoa,282.21438362414153,6128822.834275893
Maob,47.72410961805897,2113670.806307767
Map10,1.085944519923588,13891.329595053701
Map2k1,37.22134039653136,191109.10504969643
Map2k2,282.3173269741744,61767.31417068071
Map2k3,46.266475166397214,54466.80073595563
Map2k4,22.715729299987874,10917.251684494448
Map4,21.562692932381562,195131.38293798993
Map7,41.63742526494941,114318.57591333265
Mapk1,59.711521670537735,1013297.9411307262
Mapk13,180.79252398562093,332858.332497491
Mapk14,16.7171036816968,6634.406996624068
Mapk3,106.23160225608125,890659.5912887097
Mapre1,31.3319963388859,308717.70845403377
Marc2,332.74294982195613,8694311.230708553
March5,44.2553542742167,123926.0168576854
Marcks,9.18302546784686,501393.08362021105
Mark2,64.9223244780603,235183.71142272712
Mars,2.8247579045631217,133283.90683350567
Mat2a,18.708545901343943,72964.61857122516
Mat2b,30.096849604667614,26124.31625636527
Matr3,18.48261838006143,68216.40551908863
Mavs,23.259193960428448,271589.23368555005
Mbd2,18.39477449983999,46571.028402524644
Mbl2,9.386530812074263,97421.74361672015
Mboat7,13.353575659205829,20579.72720639962
Mccc1,5.729764914101518,130111.71330059196
Mccc2,3.7395089596374866,143005.24901212388
Mcee,17.59455037911468,9910.28695622935
Mcfd2,58.378985547187476,720502.1618983991
Mcm2,1.6433351667107121,36618.5426792952
Mcm3,0.3407715639745062,25718.980170028826
Mcm4,1.158283567269499,9351.549844105879
Mcm5,0.6959721662062072,5041.033318042193
Mcm6,4.636439864875555,16185.466356367293
Mcm7,1.5502422608663373,19478.31482355626
Mcu,73.67586351891129,1527894.5878216187
Mdh1,387.7830410652894,11843872.441199943
Mdh2,715.8728276656892,60573838.6689936
Mdp1,38.13489514364401,34228.50542636904
Me2,88.12016436498823,4824927.1429655915
Mecr,5.964428435472841,251793.37845038556
Mep1a,25.383766296666305,20994.49191642401
Mep1b,229.92259735071266,2780854.6684469907
Mesdc2,7.904940377168895,176811.9174569383
Metap1,13.345269063984473,70952.00145251551
Metap2,35.89669333227335,142053.03339602196
Mettl7b,22.78165527237135,159044.06503669472
Mfn1,9.731226667874356,2339.983266021692
Mfn2,40.648566416186334,64217.9639806567
Mga,6.8025631324910485,309.8471008553014
Mgat1,23.796016996611428,31320.25969144641
Mgat2,26.981016673944506,30909.70795571225
Mgat4a,98.65946830213842,66162.62608893264
Mgst1,127.51904119054142,3901424.044500411
Mgst3,387.45387895339417,256044.52295156874
Mia2,7.935574199538447,130341.62436588584
Mia3,28.932264650306948,122031.34942233219
Mical1,63.32296481294623,435016.3047052939
Micall2,8.872339633990807,9800.531364034528
Micu1,49.11036243393613,274854.7439459737
Micu2,20.862472062167832,280996.7926731337
Mien1,87.62269593493237,48015.52671763303
Mif,26.45602311799048,19800.56569039186
Minos1,308.4537468795517,723292.4537708373
Misp,208.66589023179517,2766740.953898464
Mki67,1.8691038294951217,13033.232854626383
Mkl1,2.011358266947784,4735.904834353832
Mlec,90.82331639358499,1246911.7281505165
Mllt4,20.90922058796882,36231.93828129721
Mlycd,15.085002428010496,24978.599115176996
Mmaa,9.065609865176091,71964.51036264912
Mme,365.3288905420152,1304858.4347522259
Mob1a,30.08204746196853,46779.54438494893
Mob2,9.05322955375642,49774.74352924065
Mob4,37.36615452522443,113109.58481386414
Mocs1,17.45919320028436,42880.006427785374
Mogat2,211.28082984062803,2262499.345140953
Mogs,4.334785532260909,80045.41104678175
Mov10,17.52038628500041,122872.0997138124
Mpc1,109.31134996160647,593510.5554488493
Mpdu1,33.5600537265486,53011.380482849956
Mpi,35.895517109868855,232991.12454987943
Mpp1,124.80808257536769,1828520.3911019724
Mpp5,34.541364666365716,46907.89343124122
Mpst,6.7283609975486875,12616.144700160765
Mri1,3.173141894728029,19221.048744899534
Mrpl1,6.16054807684525,223987.53358742295
Mrpl10,11.701035829404253,4331.579263039369
Mrpl11,13.389724792994928,303244.29183731234
Mrpl12,113.83735760686835,1084505.0247288242
Mrpl13,12.73066318579284,421149.3889820907
Mrpl15,43.984831642329624,4556.698864600592
Mrpl16,7.433456875963585,16033.369001558402
Mrpl18,57.047718161535606,398415.13653244986
Mrpl19,7.512030054216601,224382.86823421562
Mrpl20,64.21816836026248,2742.323962072507
Mrpl21,20.490560884973515,157818.97156985328
Mrpl22,9.966550273694667,332941.23086813005
Mrpl23,46.25799388769328,297796.2635748911
Mrpl24,37.98615002793961,102254.20292018242
Mrpl27,37.363781690531596,156789.3137941824
Mrpl28,44.437087787386,154540.0807389597
Mrpl3,6.264745556898529,64633.386058646254
Mrpl30,87.65808273052659,58032.825492745906
Mrpl32,14.806713989314163,90509.33952708608
Mrpl37,8.990357803378492,146605.7792923201
Mrpl38,12.710648840992407,25202.50721736651
Mrpl4,28.291859482505842,32378.57021061816
Mrpl40,14.75192698004818,230329.52289201762
Mrpl41,15.045628953632631,437955.68466677493
Mrpl42,64.77534110918631,23260.60577333206
Mrpl43,52.7908542442242,1981169.674216687
Mrpl44,7.9181359796161574,122049.76319270498
Mrpl45,15.327496882088754,14974.934465731
Mrpl46,13.209555823003248,440706.8087806175
Mrpl47,6.213122022896368,26106.496457771806
Mrpl49,11.98081607721489,137588.52007750244
Mrpl50,14.914166546945301,57117.64235593684
Mrpl55,49.74610075294735,100876.42440602333
Mrpl9,11.088055055388546,167942.07156622264
Mrps10,9.720847304012127,299496.3217855143
Mrps11,11.134324571082253,45928.35854593507
Mrps14,34.3700592093186,6583.830710723239
Mrps15,59.83734125294976,154850.9853610084
Mrps17,13.075991736645696,96877.51372126846
Mrps18b,11.430698836758248,48614.14067789723
Mrps2,5.288459962635195,285152.5873844924
Mrps21,120.56517081649257,186733.79961764
Mrps22,3.150339309392043,258346.32570966778
Mrps23,20.71431551415562,482759.70895508165
Mrps25,15.771778756597953,89754.27158521739
Mrps26,22.976176894637433,343114.2291142155
Mrps27,2.4917795367940916,284846.8238542482
Mrps28,10.575106442913766,89992.42223295399
Mrps30,7.89952944978162,176797.6227975076
Mrps31,9.794892102089515,98375.47383271552
Mrps33,51.22548542847685,188684.00278718257
Mrps35,13.395301578392669,109012.55850719212
Mrps36,117.37501006393113,1257490.7065043072
Mrps5,18.56049951956987,115102.86261497508
Mrps6,6.384146282142254,162121.6854382526
Mrps7,20.85299411376798,289756.2041409249
Mrps9,9.311726414741607,109749.53967163865
Mrrf,5.336915456474165,84926.7267903636
Mrvi1,0.10277779634902444,3675.19408986773
Ms4a10,323.0744996502262,38431.70590244624
Msra,50.524897844680346,666128.057326037
Mta2,14.449357537273045,95781.00393444755
Mta3,10.441176860279942,10770.779472230994
Mtch2,238.98752491559617,2117906.7137907296
Mtdh,40.47021549345065,468982.1589056568
Mtfr1l,20.202571730788048,40617.11700456784
Mthfd1,3.003837385238357,612405.2520447667
Mthfd1l,0.10277779634902444,43064.58370864529
Mtif2,10.980856914815666,9172.449880950175
Mtm1,24.330420027474744,7438.6122226868865
Mtor,7.843869936082606,21965.827898324194
Mtpn,40.22542093874286,386461.65466932626
Mtrf1l,1.0895812230888269,3387.926226434994
Mttp,1037.7538599389104,16459350.876607379
Mtus1,31.154097645514536,32090.990731727394
Mtx1,9.094690100126519,300271.2560644672
Mtx2,26.75202214893821,201963.31499654625
Muc13,1080.1985502253742,2823922.5529219075
Mut,12.475433575450495,266636.5675454665
Mvp,72.93608292642539,2490952.792265284
Mybbp1a,2.8201969614386506,103192.9795224571
Mydgf,49.834586458020304,1988480.809788883
Myg1,3.90269559099069,18670.003919409894
Myh14,189.12432901591384,8039862.650172549
Myh9,26.27913904958587,5146020.495055023
Myl12b,127.18955101454479,6306884.96734672
Myl6,509.21805497848163,7388224.099385254
Mylk,129.3510454741985,159555.57745883183
Myo18a,44.82380901977165,203293.96890600244
Myo1a,288.54039682577917,5398494.490360015
Myo1c,6.484319346910418,12993.572460260024
Myo1d,56.819504842974915,1019735.5658707572
Myo1e,24.89,105194.74143375875
Myo5b,106.03343997440379,158598.91531190847
Myo6,66.52794596780429,1103400.4012173214
Myo7a,7.175923208745593,9666.105333962601
Myo7b,107.97261227029792,481654.25600201375
Naa15,12.828149046464842,28045.013922450296
Naa50,11.00225107653251,27393.429593595745
Naaladl1,111.3516904703315,1271479.99828955
Naca,182.68727311545342,3253238.526174266
Nadk2,11.404401668790761,719478.8123058421
Nadsyn1,9.401616282860948,18633.462030501938
Nae1,9.475947452292187,59528.03726970932
Naga,8.757599062351208,77414.28309355864
Nagk,21.13645184451157,181552.67640312444
Naip1,10.508178931608379,5753.4929303294
Nampt,34.8360094438335,144259.2195177767
Nap1l4,13.93304368098226,106732.78221865291
Napa,23.63004121174279,606815.5862024743
Napg,6.71317144705635,71317.10556369969
Naprt,96.76698640565998,510015.39136299054
Nars,62.007230562546006,972668.0467147105
Nasp,6.613402528045797,118942.27827587596
Nat2,17.91601181009833,18984.599026630938
Ncapd2,1.268746523872229,1771.5492542854174
Ncbp1,3.9556679005935482,10925.856543680253
Ncbp2,4.500885178065801,8886.505887325793
Nceh1,5.996184310107682,80399.36456007269
Nckap1,55.092585455808795,48876.33424740495
Ncl,19.003404316102273,1668198.312177485
Ncln,34.490535120527404,246729.70147922751
Ncor1,168.9461381083375,368.1402592827538
Ncstn,20.619481251364675,46792.46398689433
Ndfip2,174.4323425121944,19780.953135770946
Ndrg3,21.884905441474984,137093.52378843352
Ndufa10,80.23597845497102,1179442.8525770297
Ndufa11,230.46397493916103,157835.7080919592
Ndufa12,144.73945180858908,1654141.0972426615
Ndufa2,430.093037604965,587735.6109020776
Ndufa3,313.5298501580799,73871.10409539471
Ndufa4,570.4321074946442,2594061.77672546
Ndufa5,207.06358316332083,780506.471186976
Ndufa6,489.4338909682436,1396213.403119856
Ndufa7,200.72824569822887,2932185.4061931185
Ndufa8,110.08944862373575,1581248.8618267316
Ndufa9,43.78611426888873,357080.83144896803
Ndufab1,177.3796767903301,8499.92109435184
Ndufaf1,3.865536701460814,5642.8588052620535
Ndufaf2,7.2242222786994645,198656.44519661154
Ndufb10,180.4379082991619,2312231.290973236
Ndufb11,156.47521708807813,2737478.68393274
Ndufb3,131.4718405083705,3950555.9658482354
Ndufb4,150.54305823058266,471432.8321133365
Ndufb5,194.4645013759256,955731.9155322481
Ndufb6,114.23468279616527,172538.90325980302
Ndufb7,283.7165888402779,1609686.4715421863
Ndufb8,238.33317124127825,1203108.5592245979
Ndufb9,490.7349092003796,708903.485249986
Ndufc2,77.22870643944624,5724.640819429379
Ndufs1,23.066356786030116,1934112.2336209994
Ndufs2,120.33214274640243,481711.50597948075
Ndufs3,71.90154708590691,1584589.038902265
Ndufs4,68.43505197590635,1558179.0546002511
Ndufs5,163.58896606306965,1479494.2021378374
Ndufs6,264.8965038833863,1211128.9133271512
Ndufs7,144.47788277032748,1801420.4284352486
Ndufs8,72.81316357674679,1609003.2605967456
Ndufv1,73.29358849851259,1602510.7774444986
Ndufv2,118.23130666958515,1408545.7426626335
Ndufv3,261.62855815852976,272839.25914278516
Necap1,13.524188468855113,35653.02170574926
Necap2,15.637476982502115,24814.42355196197
Nedd8,128.77170040037842,200114.91679714658
Nf1,9.157386558368614,27273.00328947284
Nfs1,9.154773001315636,183977.6183655151
Nfu1,8.850027318847225,97203.4735397141
Ngly1,12.170905790845374,1782.9818534668684
Nhlrc2,11.61458028724472,11405.310668636712
Nhp2,14.674296301351879,301365.71745607397
Nhp2l1,19.947383813193294,344780.8365767848
Nin,0.708344869460262,1100.0607838687902
Ninl,0.11472870290123659,3088.6434247576767
Nipsnap1,8.804084041295207,85602.02610315404
Nipsnap3b,48.154670926693285,214392.71436648178
Nit1,13.142296900003556,71314.96264822409
Nit2,6.236902105350911,129644.27752804442
Nle1,0.4832384214112133,1112.4171668594784
Nln,6.683348959468266,22174.427615981138
Nlrc4,17.15143407557811,8874.536639717635
Nlrp6,79.91177412811889,184830.16236319704
Nme2,7.714996131665026,1149685.9488379336
Nmi,22.535141880887224,342619.92551955517
Nnt,16.56507183844558,437969.875860299
Nol4l,26.27011333055034,4101.602999304887
Nolc1,2.4826406082541648,80514.63880242535
Nomo1,32.645567739964356,339211.3190287571
Nono,30.83116722991343,1193417.1528888515
Nop2,3.105107243161962,12687.623109609825
Nop56,2.5370018645721824,426663.2300780963
Nop58,4.6108724721541146,258494.46349768186
Nos2,0.7628403338197751,7458.365373624806
Nostrin,28.44098683245087,6665.3496651959185
Npc1l1,184.5115624148476,576361.0239206244
Npc2,46.41654897214509,1538524.2970672539
Npepps,52.73626535159091,324952.269868505
Npl,3.4276499466431924,125465.92900638038
Npm1,50.976322873724655,3874420.4290341656
Npm3,9.502936659004257,30313.356303073073
Nptn,37.72751195940056,21467.855291717544
Nqo2,12.69334391613174,49327.018442026085
Nr3c1,54.725837484129244,7712.623217655889
Nrd1,12.613888799320323,17952.383165452746
Nsdhl,4.043180977773935,144170.77229571855
Nsf,13.483035292375968,231954.6560921358
Nsun2,8.48113749638299,26920.930002861613
Nt5c,48.45302940196237,164083.2370820987
Nt5e,65.12793484955078,3072.47699768959
Nub1,12.78871318512892,22613.518181700474
Nucb1,48.956842737816714,2794001.0681381137
Nucks1,13.467819265467284,160805.34848360132
Nudc,19.642334412753424,497896.5203011087
Nudcd1,2.1132437776331696,12834.390931893467
Nudcd2,9.456706401445139,51368.730770695576
Nudt19,27.77618227751395,67111.29171206903
Nudt2,6.871104792213877,14804.559352033284
Nudt21,17.870601104139542,79589.44546402404
Nudt4,129.57905671988036,137503.96965482223
Nudt5,81.48120935622559,642789.392618923
Nudt7,10.177510098594247,33676.97881987691
Nufip2,33.376798884582406,14067.634010399508
Numa1,19.190793435265107,145300.282719643
Numb,29.818923618981305,140728.51228852075
Nup107,0.9540237973394493,39670.524772119206
Nup133,0.22945740580247317,18538.80068959256
Nup155,1.2168764853040563,4012.82662208723
Nup160,1.4394223291328272,7763.494246394239
Nup210,0.6294868414865196,32541.120413282377
Nup214,3.0486278735359895,4998.328461541958
Nup35,1.8759873934193507,87863.76145350355
Nup43,0.6156424146753855,17399.986891642886
Nup50,14.912916981824258,35516.54651680218
Nup54,2.3775039762370427,5644.950329915824
Nup62,3.609820777172193,83105.34046247181
Nup85,0.8082796464812811,707983.277202275
Nup88,4.9040990875507715,2560.6892411909516
Nup93,0.6371540464693674,75513.78570905769
Nup98,0.558862674670828,21198.62242494751
Nxf1,30.946561495142888,34044.123879016486
Oacyl,0.3804606250621889,555249.3753057641
Oas1a,4.022955125969337,109081.14269161086
Oas3,13.551310361975553,325.4931516009593
Oasl1,40.51511675663968,108814.53336882287
Oasl2,23.80240176919776,50076.274390319224
Ociad1,31.29985792568381,489319.79535937944
Ociad2,135.0434734676947,1036233.2091982783
Ocln,43.46997946681731,31734.579559783044
Ogdh,252.0792457738398,4292487.339090818
Ogfr,16.277547695342665,21927.87719181213
Ogt,85.48422865366366,11980.513631135342
Ola1,16.185369595332155,122213.39545741172
Olfm4,0.43743422112668445,13339.314420566521
Opa1,13.834197175971193,242330.77822134268
Opa3,16.446070389733467,79943.89292247435
Optn,61.821349077481955,2171.5364578606313
Ormdl2,31.414421987881074,149500.21090824364
Ormdl3,69.2565372676135,107925.35353063297
Os9,44.317424428265156,143374.94218732388
Osbp,18.289848461847164,51158.958400835465
Osbpl3,13.903549866148863,21278.39345364104
Osbpl6,27.159419940859646,6611.942519185904
Ostc,62.69915275003061,96681.19363325094
Ostf1,58.79882482018015,75258.49988781197
Otc,50.66827007382557,5931447.794828382
Otub1,19.562183300951308,354192.18170957983
Oxa1l,14.847427109493983,43777.45198618801
Oxct1,27.946346814045043,848093.4876351658
Oxnad1,8.87867632297044,15310.727259077614
Oxsm,2.982592039240993,59310.65398535502
P4hb,738.5032539084453,36819520.832714826
Pa2g4,14.222940354451387,1614652.319729234
Pabpc1,99.42379040229389,662506.9041872382
Pacsin2,25.357010508475383,425527.7958467123
Paf1,7.712596211902593,7366.911931784842
Pafah1b1,108.53628087102608,413052.32450966554
Pafah1b2,12.496433025535097,36294.67028185739
Pafah1b3,24.302805125222278,190283.90559606176
Pafah2,14.463459120082055,129565.22202359466
Pag1,8.603821297254045,7775.919510230473
Paip1,13.344754447662092,17668.725223536858
Pak1,39.255721885618044,159280.35241833123
Pak2,32.31560129280005,155387.29145790104
Palld,8.8655893651282,9365.231615836701
Pam16,39.185731631161616,119620.59428067663
Papss2,291.95116973079604,1899925.5103088173
Park7,53.08346064195971,2139937.1072007786
Parp12,24.909077323122958,26181.232997165425
Parp14,49.35301179026636,116366.63892080274
Parp4,20.99588946309228,4346.662361461459
Parp9,23.515038614879316,149906.8035492802
Pars2,0.7623126314525345,6712.152038434481
Pawr,2.0696386415387673,53534.18730060052
Pbld2,41.61615587714869,352440.7885664155
Pcbd1,34.469661661665434,556180.1399021674
Pcbp1,93.98216284944404,2137590.3565580477
Pcbp2,128.73196173405088,579309.1825092385
Pcca,5.161387771835876,179520.40088032684
Pccb,46.81498556227542,296890.17199224996
Pck1,51.38425323723933,42695.751110483565
Pck2,1.086278061904266,117949.42078900815
Pcmt1,22.945609719798693,7847.7834320352495
Pcna,16.13169003065348,110020.64467773458
Pcnp,34.85208428047711,370263.52934709354
Pcnt,4.621382696464967,874.0226396645822
Pcsk5,37.85300317338453,26193.136501368004
Pcyt1a,124.14352117740391,437468.86870038236
Pcyt2,160.18318776661746,314071.5225963279
Pdap1,52.18063614730758,418075.87151530775
Pdcd10,56.29910448876759,237130.09620036357
Pdcd4,18.851307346953366,46451.11397746252
Pdcd5,37.34740830946915,7499.151255799564
Pdcd6,149.69554662160402,85798.92177126574
Pdcd6ip,67.45165822466974,670290.1793613569
Pdcl3,24.30743119424444,108213.19153497463
Pde12,9.167846873113016,21336.52372144996
Pdha1,64.97213970325843,1488687.412424952
Pdhb,15.121378589461626,1599653.6446860405
Pdhx,6.162115967615736,105651.60465213995
Pdia3,59.95781959877157,13129818.697629495
Pdk2,20.68809868841705,50332.57079962346
Pdk3,13.36460323877868,56325.756021911024
Pdlim1,71.25597688663129,1739968.9244762913
Pdlim2,65.3418009937163,289605.7720783009
Pdlim5,33.8483980299051,362772.2066770871
Pds5a,18.945442571487355,31438.37493469594
Pds5b,2.774938723118844,2210.3857303670216
Pdxdc1,33.814664336536296,548854.2869226566
Pdxk,26.978746397324198,286451.92254535324
Pdzd11,23.24404792864344,119527.5534029738
Pdzd3,21.86463120173706,27690.129767388262
Pdzd8,22.01763932480034,14295.555969784678
Pdzk1,142.59545247793645,1251484.3549356463
Pebp1,77.7786219113507,1362046.8790157142
Pepd,196.37891609224664,3226367.477797897
Pex1,5.0102783425841375,2539.0219708455465
Pex11b,5.1928326246602685,141108.7880046417
Pex11g,13.274900835860157,28584.45335593264
Pex12,2.7588827547259704,4162.059132912374
Pex14,8.02794737291539,151730.0523849698
Pex16,43.55478434136444,142149.15876865896
Pex19,33.82915363146518,29687.838417474006
Pex26,4.059131040501412,15487.171554356457
Pex3,6.8262576991640485,65991.20079613745
Pfas,1.546975010223492,27356.619810800144
Pfdn1,51.553464014128586,14798.161485431197
Pfdn2,17.14509251737248,19681.94968343787
Pfkfb4,30.028133565788824,34850.11731281374
Pfkl,12.509741837486748,4692.377277767332
Pfkp,80.41150248768982,740036.3057709275
Pfn1,946.1399921420398,8864671.800871426
Pgam1,135.94029329371472,2580983.201942414
Pgam5,3.7544346589462023,74587.93306289181
Pgd,68.15013104275117,4075949.3243873618
Pgk1,37.452877570487075,3580154.6039349944
Pgls,57.23630876221278,241293.5107720547
Pgm1,54.9183216396429,245658.9893122428
Pgm2,18.828322469969176,757029.0228620145
Pgm2l1,0.806334695022784,53641.894882929715
Pgm3,21.585526254706647,70668.92025619063
Pgp,64.10264232160452,405074.9150737604
Pgrmc1,204.15644951932902,3419821.9200611208
Pgrmc2,51.65661217597988,898900.9461882055
Pgs1,5.500074394104519,4043.410230470627
Phactr4,18.462195324604025,5815.978475647092
Phb,19.00127007348321,5670170.529650602
Phb2,86.33433251683157,4637467.426836944
Phf5a,39.15689303155121,192835.05180134063
Phgdh,0.14170360626194398,220672.1093392335
Phyh,70.11920069058303,186729.60561129288
Pi4ka,12.937580640136446,1494.6556825706427
Picalm,106.14689780932027,323333.88563578384
Pigr,1176.1628705934722,1416331.1495487336
Pigs,10.494360981213596,63877.6481611554
Pigt,36.58199550269074,752.3257594944084
Pik3c2a,34.053466700003625,14812.91734348576
Pipox,7.385464871574043,13706.80109649198
Pitpna,212.80259291162773,1012829.3926829876
Pitpnb,13.594305627514046,51802.38109419405
Pitrm1,0.7457365688580376,77845.97375826356
Pklr,67.59707613738622,1911902.1721407596
Pkm,328.9263129312064,6047328.418583688
Pkn1,14.742317258219835,3084.294198005344
Pkp1,1.530820744330838,20627.149702001163
Pkp3,48.02647303170918,164019.27978128416
Pkp4,31.49132836921058,69933.066446166
Pla2g12b,74.35601922177825,182636.82897989117
Plaa,8.01322831138485,42576.28554658911
Plac8,2227.0291471227392,10994498.50896629
Plb1,5.513879258454442,67232.89661931783
Plbd1,18.030261807218903,55788.194551771936
Plcb3,64.88999220879825,770325.2950998446
Plcd1,3.6743921917491025,61309.75785796026
Pld1,42.475367018887546,67129.98332436284
Plec,148.93038001506497,1368768.8353623098
Plekha6,22.619805243553856,56499.45988779113
Plekha7,13.514013612484687,34123.57683435728
Plekhg6,37.12193484351071,2095.3631926908
Plgrkt,37.52710709482566,643126.4784846675
Plin3,249.07397105395293,2484117.2701215837
Plp2,5.987062728185364,1406032.3867193486
Plrg1,3.8007766043765865,26737.892457029735
Pls1,631.4646179190844,8983530.518987088
Pls3,0.11472870290123659,375107.2596582151
Plxnb2,61.333664139757154,115955.02583071154
Pm20d1,14.803442173771948,111320.14600591158
Pml,7.509860509709071,15929.652315347877
Pmm2,37.87631976638965,1378809.1012072882
Pmpca,11.49665432882432,156637.4089745072
Pnkp,9.012065725845412,18676.256336413266
Pnn,24.288723019317246,138127.12443746868
Pnp,115.90478683711173,3165264.4376873276
Pnpt1,2.7801847054755293,95661.79064029176
Pof1b,16.285980586113272,131658.10513590998
Poldip2,10.208711185792248,48994.19526011659
Poldip3,25.183569591502703,62910.78023475141
Polr1e,0.31038211588459536,8539.66596424742
Polr2a,22.826233036358317,13250.245710257188
Polr2b,4.383623868993759,36323.72129011208
Polr2c,17.566805529393466,57225.03868720188
Polr2e,19.828072255650607,15941.733714378985
Polr2h,5.299968682601709,256124.77502604536
Pon2,62.83079653538627,115942.03065962107
Pon3,7.83500003227892,228680.55531045212
Por,103.0697444882707,809684.6561775036
Ppa1,214.9010540234658,4268510.118138869
Ppa2,15.203585731940258,397015.5056407517
Ppcs,21.29050745981709,127801.65857220307
Ppia,258.8707962387626,16494634.081338545
Ppib,86.5227143494442,7845877.2791815335
Ppid,4.919880857654786,37508.74128537492
Ppie,2.2607831512504792,7482.496276560259
Ppif,7.0339551426467795,143309.53597172952
Ppil1,5.6987385103860975,375246.9157665935
Ppil2,19.6413228310529,7959.868267302107
Ppip5k2,34.22613432302292,28091.954471881225
Ppm1a,56.061915360737835,116183.3577029794
Ppm1b,46.545088017275496,103719.60128971328
Ppm1g,13.66057122841069,63847.78657677395
Ppme1,8.132959839669633,19030.05527259125
Ppox,5.717433599268424,13704.29254749153
Ppp1ca,64.85163396804039,159538.5516054471
Ppp1cb,70.56099256464888,280476.0521099009
Ppp1cc,47.71326980801356,144208.41761302436
Ppp1r12a,26.53814352738107,122436.29573764403
Ppp1r14d,226.74837205320065,15679.621158485452
