gene,"mRNA (scaled to molecules/cell), V1","mRNA (scaled to molecules/cell), V2","mRNA (scaled to molecules/cell), V3","mRNA (scaled to molecules/cell), V4","mRNA (scaled to molecules/cell), V5","mRNA (scaled to molecules/cell), V6","protein (scaled to molecules/cell), V1","protein (scaled to molecules/cell), V2","protein (scaled to molecules/cell), V3","protein (scaled to molecules/cell), V4","protein (scaled to molecules/cell), V5","protein (scaled to molecules/cell), V6","protein SEM (scaled to molecules/cell), V1","protein SEM (scaled to molecules/cell), V2","protein SEM (scaled to molecules/cell), V3","protein SEM (scaled to molecules/cell), V4","protein SEM (scaled to molecules/cell), V5","protein SEM (scaled to molecules/cell), V6","mRNA (mean-normalized), V1","mRNA (mean-normalized), V2","mRNA (mean-normalized), V3","mRNA (mean-normalized), V4","mRNA (mean-normalized), V5","mRNA (mean-normalized), V6","protein (mean-normalized), V1","protein (mean-normalized), V2","protein (mean-normalized), V3","protein (mean-normalized), V4","protein (mean-normalized), V5","protein (mean-normalized), V6","protein SEM (mean-normalized), V1","protein SEM (mean-normalized), V2","protein SEM (mean-normalized), V3","protein SEM (mean-normalized), V4","protein SEM (mean-normalized), V5","protein SEM (mean-normalized), V6","protein model MAP (mean-normalized), V1","protein model MAP (mean-normalized), V2","protein model MAP (mean-normalized), V3","protein model MAP (mean-normalized), V4","protein model MAP (mean-normalized), V5","protein model MAP (mean-normalized), V6","protein model MAP (scaled to molecules/cell), V1","protein model MAP (scaled to molecules/cell), V2","protein model MAP (scaled to molecules/cell), V3","protein model MAP (scaled to molecules/cell), V4","protein model MAP (scaled to molecules/cell), V5","protein model MAP (scaled to molecules/cell), V6",beta MAP (proteins/(mRNA*hour)),delta MAP (1/hour),half life MAP (hours),beta HDI68 lower bound (proteins/(mRNA*hour)),beta HDI68 upper bound (proteins/(mRNA*hour)),delta HDI68 lower bound (1/hour),delta HDI68 upper bound (1/hour),filter1_pval>0.05,filter2_confidence_intervals<4fold,filter_passed_both
Ppid,16.176747109074356,5.060355288679541,3.750616272786013,1.9073646857330582,2.0338270059764665,0.5903747836792798,27318.58806239176,17832.902202778736,35091.6195356981,51703.829459727196,50247.876142690046,42857.63230896368,14852.299087649344,12111.823610633306,29489.981766281904,10532.110371161021,14075.3030124623,21366.300090904042,3.288036352324496,1.0285524050457835,0.7623388413868748,0.3876851372864877,0.41338948336768333,0.11999778058867472,0.7283259082075245,0.4754332348052422,0.9355584413967182,1.3784474681875583,1.3396310945332164,1.1426038528697404,0.39596900825462844,0.322906693095453,0.7862162460189082,0.2807908239583505,0.37525394161788145,0.5696352199169905,0.4061379643046917,1.0281807307791209,1.1539076810984574,1.1740356772498728,1.1476013909686715,1.0901365555991858,15363.076582942198,38893.23504909938,43649.13805758212,44410.52451615847,43410.588533200615,41236.85264983154,110.0917268856543,0.005842841742042705,118.63185948925178,53.376802652378046,148.4584067236492,0.002675937833082567,0.016465758208547118,True,True,True
Ppie,6.883722174074193,2.5301776443397705,1.2502054242620044,1.0899226775617474,1.22029620358588,0.5903747836792798,27894.236391244467,4578.305581358668,0.0,4686.982496260112,4314.1947505204025,3421.2584399778966,24157.117333986007,4578.305581358668,4598.043621777897,4686.982496260112,4314.1947505204025,3421.2584399778966,3.0448396478303037,1.1191598110328647,0.5529966125103567,0.4820996109064648,0.5397670284790085,0.2611372892410017,3.7279318773102808,0.6118687416792593,0.0,0.6263928938986044,0.5765715866822536,0.4572349004296019,3.2284837093285077,0.6118687416792593,0.6145066368000441,0.6263928938986044,0.5765715866822536,0.4572349004296019,0.017865863871596745,1.2716975774748918,1.3471211310981908,1.2255095697665557,1.1322845508858244,1.005521306902941,54.48373422974328,3878.1686309556494,4108.180282214659,3737.313693591941,3453.0146981016883,3066.4375392863462,43.05009267424791,0.01721982202981285,40.25286552671059,10.644506032822274,89.29075070233318,0.016903657334566623,0.25890004995123445,True,False,False
Ppif,23.74884150055597,6.578461875283406,6.251027121310022,3.8147293714661163,1.22029620358588,0.5903747836792798,43287.007737183216,151825.1205884314,168359.11812621125,158124.44033971446,174647.70603388827,163613.8230049487,19787.766196598248,35624.88353783884,10306.511757763026,22459.45774289899,33271.339333286094,28326.773143906845,3.3763140393897384,0.93524364910977,0.8886930602400527,0.5423306367618783,0.17348649214255576,0.08393212235600496,0.3020525287704677,1.0594209210082273,1.1747935473004616,1.1033769613970938,1.2186747019287032,1.1416813395950465,0.13807710744734913,0.24858697152481538,0.07191783636642418,0.15671991113926664,0.23216416903233486,0.1976614671998856,0.3054673023844753,1.0356303325386371,1.1808153348806725,1.2357588307066023,1.1784126767073984,1.0639155227822141,43176.63623971285,146382.3911685093,166903.73661088975,174669.78984963713,166564.13005678062,150380.39475378618,337.8154378611996,0.0071209864367354735,97.33864636845311,263.6978487525323,394.7026755559945,0.003977422108678038,0.01564809098437579,True,True,True
Ppil1,18.241863761296614,6.578461875283406,3.750616272786013,2.9972873632948054,2.0338270059764665,0.5903747836792798,335590.7247663056,455512.8663350145,369508.7644973768,382827.1041291346,387810.9661146508,320231.068757078,104869.68375017293,87092.12995530621,66789.35353952553,55222.522070552375,65271.8715438392,38031.88887361017,3.201035409512184,1.154371597028709,0.6581485123331099,0.5259562897704768,0.3568907403401234,0.10359745101539693,0.8943197416579055,1.2139016929811284,0.9847083319592539,1.0202005347520462,1.0334820882468554,0.8533876104028111,0.27946847620568516,0.23209286018350175,0.17798774815532142,0.14716316044260636,0.17394379221077685,0.1013516361511318,0.9670898578487452,1.1230120177514271,1.0876222691507236,1.0202146015005578,0.9448156959932738,0.8572455577552719,362840.43830922456,421340.5501468762,408062.7437572025,382772.2007150129,354483.4417126643,321628.1831415983,379.80096747681006,0.006433943846733463,107.73286137892836,62.3552562290588,703.7885550336104,0.003183760172505979,0.013129340284601136,True,False,False
Ppil2,32.35349421814871,22.771598799057934,22.50369763671608,20.708530873673197,13.016492838249386,6.49412262047208,8963.026734983083,2786.299551716836,21878.998668152268,4577.399399291233,5883.309131556476,3670.176118112752,7762.208847294461,2786.299551716836,21878.998668152268,4577.399399291233,5883.309131556476,3670.176118112752,1.6472156430827505,1.1593719524357124,1.145732282407057,1.0543348353774342,0.6627095817431569,0.33063570495388844,1.1260270187889658,0.3500434251107545,2.7486634116833026,0.5750596926452255,0.7391214193486328,0.46108503242311955,0.9751680036189041,0.3500434251107545,2.7486634116833026,0.5750596926452255,0.7391214193486328,0.46108503242311955,0.2811890739201817,1.03287487669081,1.235438325003325,1.2974058846778276,1.1974050365181212,0.9556868031897342,1234.7948206532546,4535.697388024091,5425.220915175636,5697.34109633288,5258.2040856125095,4196.738864328443,7.965650907905995,0.026910545189457555,25.757455885044344,3.086176470257663,17.201068805865756,0.017793763155116018,0.33733677622587943,True,False,False
Ppip5k2,48.530241327223074,46.55526865585179,45.00739527343216,37.329851706489855,17.897677652592908,10.036371322547756,0.0,9548.848712271882,7168.0555958632885,9981.743782141426,79451.4843969667,62401.59434404403,6520.971137407251,4407.544229459042,6021.183395817229,3666.854644852701,67129.53997740519,44391.01745147778,1.417929377276422,1.3602257332501444,1.315000836748221,1.0906826740693047,0.5229243093501699,0.29323706930573756,0.0,0.3399140035567781,0.2551640044496793,0.3553239341937814,2.8282647430777397,2.221333314722022,0.23212949258957574,0.15689703021093798,0.21433835804639945,0.13053042103293513,2.3896357957079433,1.5802039511316732,0.023190356646426828,0.9821473212775512,1.3593816495844588,1.4497202383391063,1.2560864621634982,0.9294739719889588,182.7426363201796,7739.432104538869,10712.081327503629,11423.959636326987,9898.103554056928,7324.360147709168,9.480246107056157,0.030012112354661925,23.095581289608074,3.6170541996296603,15.145952026191392,0.010382615185446909,0.20300099766586316,True,True,True
Ppm1a,85.0139688498163,84.0018977920804,47.507806121956165,48.774039820888206,37.42241690996698,33.65136266971895,39242.478841064716,59611.67723601453,97542.56348228003,154512.8494098286,152027.98488729034,194162.59236139804,26478.19443412477,24054.06696402608,14263.679055848008,26643.026361750737,18578.13096669342,24444.39545967545,1.5164299739454608,1.498377236160396,0.8474167501459928,0.8700030940264024,0.6675194143683367,0.6002535313534115,0.33776333906089534,0.5130827548331894,0.8395571053441733,1.3299051814704637,1.3085177420672165,1.671173877224061,0.22790006208820185,0.2070353916394795,0.12276869370837809,0.22931878444986192,0.15990354672127888,0.2103949820607448,0.07050228127911064,0.6839135462579794,1.0476575022377586,1.2581761414539223,1.4183350748664727,1.5214154539047562,7697.4142921016455,74669.4406197589,114382.87789620533,137367.22893927462,154853.32500157028,166107.6045574807,36.83543984841575,0.003981623326711489,174.0865781827813,28.636165111464035,39.63927207141208,0.001921770532295453,0.010526634696970492,True,True,True
Ppm1b,74.34419948000132,56.1699437043429,50.00821697048018,45.50427178820296,33.761528299209346,19.482367861416236,43586.571190807386,88320.16411199725,120078.88764067207,122810.03767682785,117540.43750286225,129981.50961511275,32029.8196172398,18180.397162823672,15921.670006330192,13628.567959373057,4164.939453090117,15182.03613794488,1.5972512384638313,1.206785637261983,1.0744037470058994,0.9776385377403041,0.7253510464235999,0.4185697931043816,0.4202346581439302,0.8515281876691586,1.157726082124665,1.1840581351039956,1.133251921925,1.253201015033251,0.30881163462799066,0.175284101912825,0.15350685702943673,0.1313981907942864,0.04015576035099153,0.14637576648157258,0.4657314412761705,0.9155774619119452,1.1028637308179228,1.193340110975302,1.20252589568971,1.1199613593289492,46293.225361498255,91007.45628007683,109623.51842486422,118616.77738337732,119529.83491872664,111323.0050810352,42.112642413403705,0.012721554984227685,54.486042108792226,23.44370571815055,56.7503195821119,0.005672250182156172,0.02745526178868167,True,True,True
Ppm1g,36.13954141388953,14.67503033717067,17.502875939668062,8.174420081713107,4.88118481434352,0.5903747836792798,84777.55339779232,63141.45196294061,80487.80403260763,49977.99158171117,58500.68120600525,46201.23727958669,24561.82917762236,17708.8840290317,16854.030593773932,10887.857335579634,16992.759330012752,10998.197698681022,2.6455366184635087,1.0742618366243823,1.281269695608797,0.5983951875096031,0.3573192315846816,0.04321743020902687,1.32780724192923,0.9889372106426274,1.260620114619398,0.7827678023202104,0.9162522985140753,0.7236153319744592,0.3846935108406291,0.2773609701839484,0.2639720419048162,0.17052834435360575,0.2661448460641586,0.17225652271369205,1.1659050103362354,1.210166762273142,1.110967058567895,0.9920718434136356,0.8385827609905494,0.6823065644185435,70573.51142047903,73252.7239018705,67248.05683183929,60051.19881155375,50760.33599230863,41300.76609103268,35.390589953771865,0.012664581716754856,54.73115465336946,10.77824180623084,62.38936073035498,0.0072183005530832905,0.028835428942784576,True,True,True
Ppme1,30.97674978333387,8.602603990755224,5.000821697048019,2.9972873632948054,1.22029620358588,0.0,10986.32778692932,14789.618238047029,24558.9336491488,22463.447550767793,20653.95691940782,20728.04749124675,9514.438957783646,8629.141981288632,9571.71649588408,7639.446380061786,7487.088117408521,7075.585617364461,3.80879168150327,1.057745785094725,0.6148833629616393,0.368535861775085,0.15004330866528037,0.0,0.5773145495143562,0.7771715860094389,1.2905340156589413,1.1804194590607213,1.085333522344281,1.089226867412261,0.49996906585380085,0.4534480776688587,0.5029789119777336,0.401441103067356,0.3934349117835763,0.3718110912455066,0.3739062935039277,1.1797918033469232,1.2476136818055132,1.1924645161902323,1.0776090942571686,0.9286146108962348,7026.752007774705,22171.609750765136,23446.1738030681,22409.765705780475,20251.308946176643,17451.283102020057,39.50088262765667,0.00891894921960748,77.71623803352593,18.583748726627636,53.487632667465256,0.004051469226745571,0.02221189105966662,True,True,True
Ppox,8.260466608889034,9.108639519623177,7.501232545572027,4.632171379637427,2.44059240717176,2.361499134717119,8084.8244146519055,8282.305749459914,12487.509519226376,18372.75109771325,16840.496202684488,18157.86830121324,7001.663328225215,8282.305749459914,7388.819631246604,10659.937042751331,10766.736626504897,10484.356734249472,1.4447857531648474,1.5931342903201666,1.3119929449695489,0.8101836775559821,0.42686851798052305,0.41303481600893194,0.5899483236098731,0.6043585045165961,0.9112115401763021,1.340656661702413,1.228848271030745,1.3249766989640703,0.5109102351661938,0.6043585045165961,0.5391609676779028,0.7778538735808405,0.7856470218505127,0.7650418070043722,0.39457935551478185,0.8917210031141222,1.1829471147520083,1.2662687685846108,1.1915897492316985,1.072894008802778,5203.018817929516,11758.448825820415,15598.626772148882,16697.326252425664,15712.590640774617,14147.43989877992,43.83565236302884,0.012083842081577829,57.36148948989233,17.935664639232915,66.96550353048278,0.004847939329785004,0.06623535162925906,True,True,True
Ppp1ca,143.86979343815062,81.97775567660857,70.01150375867223,39.50969706161335,24.81268947291289,28.92836440028471,79041.28248969659,150663.0955825217,178472.21907973854,186255.55026324204,178253.00726584677,184546.154951637,40182.01537472705,13619.44152860396,24643.641441937558,19980.14216913072,11587.795903765287,17515.725097192506,2.218445159131245,1.2640815760634208,1.0795642218232264,0.6092320986250581,0.3826070054787033,0.446069938878347,0.49543688152047816,0.9443679541176029,1.118677694411543,1.1674642171997927,1.1173036577809867,1.1567495949695965,0.2518639850391817,0.08536771452135306,0.15446825355970045,0.12523707886319146,0.07263320236492385,0.10978992175201914,0.4527488564945257,0.9509593437552047,1.1404399632782216,1.1994673503814537,1.1568569059207454,1.0995275801698483,71452.77770416164,150080.3052737421,179984.11704888823,189299.81317631892,182575.03723872727,173527.3289782917,37.54290204428786,0.007969257893458804,86.97763202379019,23.256883025192607,47.404318040590105,0.004171391322842222,0.015207618641323375,True,True,True
Ppp1cb,124.2511852420392,87.0381109652881,85.0139688498163,58.31086324955349,38.642713113552865,30.109113967643275,240748.30013542538,237471.90663812624,294335.0817338426,341026.73232325044,277907.3731422969,291366.91868646396,4569.3608654479685,69003.29059924714,49845.12057796699,30978.04552930783,49176.30948984037,76554.60032715258,1.7609047254855248,1.2335159668501356,1.2048295490164116,0.8263894983638209,0.5476497950074599,0.42671046527664586,0.8583559926930634,0.8466744481453123,1.0494125238846104,1.2158853840028507,0.9908417173292303,1.038829933944933,0.016291447455405297,0.24602204031383432,0.17771613727091332,0.11044809457446828,0.17533158043229755,0.27294522919609426,0.8212816824770971,1.0349060784213169,1.0983070999760616,1.0948135197636926,1.0238875969828538,0.9268040223789774,240808.50792148148,303445.44862104463,322035.30119786924,321010.9463922109,300214.7128925257,271748.7781921067,50.29924465786613,0.010842429277907196,63.9291401210538,24.483194363678113,62.39774226051375,0.00421444586015282,0.02581871964650076,True,True,True
Ppp1cc,110.13955478518709,73.37515168585338,40.00657357638414,30.24535430233849,19.52473925737408,12.98824524094416,106046.57530223925,131000.6412961458,165407.86717606027,171327.6185987625,158099.78823665224,133368.01506828607,16225.968131115278,12709.485314547444,16501.442079264983,8369.151240097806,14932.587574750874,12361.999605101304,2.3083631708403454,1.5378353229845054,0.8384789752905374,0.6338981676174855,0.4092098348307886,0.2722145284363377,0.7353702166458106,0.9084118906822698,1.1470056319453106,1.1880556033733833,1.0963284311246284,0.924828226228597,0.11251748268021915,0.08813275622129545,0.11442773142096135,0.05803510903611729,0.10354865424584078,0.08572314854930366,0.6492385061985717,1.0323215138927109,1.1378757040662653,1.1253390566047314,1.069545209373857,0.9856800098638636,94175.72396428867,149744.08481098563,165055.31817461227,163236.8064266139,155143.59275312696,142978.47037690194,35.832969380807185,0.007901165484254867,87.7272070735921,25.98488480055414,43.98740420791784,0.005243943178394036,0.01331892429242865,True,True,True
Ppp1r12a,22.027910957037424,20.74745668358612,15.002465091144051,21.798453551234946,28.880343484865822,50.772231396418064,18737.702814435514,82643.0444528406,102523.15359369591,170051.6633948714,156602.08377904675,204060.12639097407,10522.171987696509,33681.932522634845,24718.01201644543,30041.8225528373,21245.064819910433,24267.218911590302,0.8300471709450906,0.7817975911608008,0.5653170530058015,0.8214008462477457,1.0882578675885206,1.9131794710520411,0.1530404256478535,0.6749881148799842,0.8373591587039033,1.3888991199085063,1.2790495076281385,1.6666636732316145,0.08593997330859612,0.27509761153513124,0.20188467698672524,0.24536696713865624,0.173519336663323,0.1982028185791409,0.1648459203671244,0.6775953810145185,0.9055966086115756,1.0731438771351327,1.3375514020261208,1.841266810845528,19497.93197183235,80145.80290507295,107113.72795460466,126931.17467371773,158205.22696256774,217784.55262893238,157.07514801039196,0.014955614810112755,46.3469532587353,100.026849964118,190.39364307830581,0.005880324680044547,0.05268063931248984,True,True,True
Ppp1r14d,335.23726987741327,295.0187133300173,287.547247580261,193.46127526721017,142.36789041835266,106.85783584594965,0.0,47368.95588771298,0.0,0.0,0.0,46708.771063199725,5113.816569566876,47368.95588771298,8060.315860155858,8208.704433184945,8245.950154917267,46708.771063199725,1.4784550241390861,1.3010841518227032,1.2681336804164374,0.8531980781843033,0.6278673100459998,0.47126175539147075,0.0,3.0210523206473,0.0,0.0,0.0,2.9789476793526997,0.3261441407211166,3.0210523206473,0.5140631765706788,0.5235269621767986,0.5259023844753257,2.9789476793526997,0.03064991880352916,1.6306566818876689,1.579627592195844,1.2331140152887092,0.8794300905369994,0.64652170128725,155.88841285018043,8293.675545193959,8034.13672382742,6271.735593783565,4472.865390126836,3288.2710891639617,2.746347699162082,0.0995124130015476,6.965434357914379,0.7787507315276478,5.327120502423875,0.0451192388971752,0.6344864039134552,True,True,True
Ppp1r1b,260.893070397412,90.5803596673638,67.51109291014824,23.43333756757757,5.694715616734108,3.5422487020756788,975419.0242008959,1261527.1094046335,978997.0453600524,1021443.6314518631,1264362.6853098709,962123.6045502515,162305.53647087706,186016.44177184388,130078.82937584535,145742.03050515553,128019.83107720801,112393.37846235436,3.46582907171454,1.2033130791220235,0.8968498401080345,0.31129973082572326,0.07565134217462778,0.047056936055051186,0.9054190969426766,1.1709949343069204,0.9087403451512804,0.9481407963358695,1.173627018069625,0.8930778091936271,0.15065784920552425,0.17266716615818717,0.12074385807814783,0.13528300594165174,0.11883262164139081,0.10432758507359437,0.9018983981605476,1.079204846366217,1.0865151061800555,1.0492970286662753,0.9792748803866232,0.9038097402402818,965423.9844395831,1155219.0855758826,1163044.2465598234,1123204.6983803192,1048250.5111580824,967469.952688343,70.16256570656664,0.004477286309502825,154.81412906044756,30.717143326711398,109.25208341632084,0.002338842864029836,0.008342811424470064,True,True,True
Ppp1r2,54.72559128388985,36.43455807849271,51.25842239474218,33.78760300441417,33.35476289801405,79.7005957967028,0.0,55981.74285751582,0.0,47125.421383781184,40621.73339040193,36658.53994268307,9632.241407415091,55981.74285751582,15182.184798547358,47125.421383781184,40621.73339040193,36658.53994268307,1.1351441851945903,0.7557428941861558,1.063226522703072,0.7008384958905803,0.6918603209933866,1.6531875810322159,0.0,1.8620501608189424,0.0,1.5674735009531653,1.351149523601999,1.2193268146258935,0.3203851067547853,1.8620501608189424,0.5049858793726825,1.5674735009531653,1.351149523601999,1.2193268146258935,0.0029925217472168315,0.6927122989693043,1.0694923236259328,1.2806558667495838,1.317046698199024,1.6371002907089378,57.64826927127797,13344.486193174174,20602.81817944804,24670.69598370825,25371.732977793297,31537.280713381566,15.469307177886556,0.0180625528012569,38.37481823232162,5.92565515403806,26.676882256524163,0.00848267379188964,0.1720203598982169,True,False,False
Ppp1r21,14.455816565555805,12.650888221698851,16.252670515406056,10.354265436836599,5.287950215538814,4.722998269434238,0.0,0.0,0.0,2839.323133997135,4021.5683978849015,2356.296362679004,476.8729181078656,696.5102200757291,751.6394639530819,2839.323133997135,4021.5683978849015,2356.296362679004,1.3610899724721721,1.1911466241518796,1.5302730747927678,0.9749076985366153,0.4978878903631973,0.4446947396833684,0.0,0.0,0.0,1.8482794317381255,2.617871162369154,1.53384940589272,0.3104241273344962,0.45339873378521356,0.48928554297777693,1.8482794317381255,2.617871162369154,1.53384940589272,0.0016497160688577074,0.7457348366629569,1.219194359363322,1.4588425577278339,1.3767161350439752,1.1978623951330536,1.3492115847480477,609.8953024519749,997.1116756178908,1193.1066905184132,1125.9400289390658,979.6654411971775,2.3696076488987856,0.01782609417157535,38.88385048841519,1.108983520028854,4.684823458593769,0.01129360622528104,0.39523369320404494,True,False,False
Ppp1r35,19.274422087407746,17.205207981510448,13.752259666882047,14.98643681647403,6.915011820319986,7.674872187830639,0.0,16580241.71040168,17754844.566621833,11600863.4511976,13110526.475155907,24705863.88572377,4439852.35498949,16580241.71040168,17754844.566621833,11600863.4511976,13110526.475155907,24705863.88572377,1.449055576016047,1.2934915739139845,1.033898109253046,1.1266838370065246,0.5198722115252375,0.5769986922851595,0.0,1.187805023197868,1.2719533243656114,0.831083413706834,0.9392353547047025,1.769922884024985,0.3180700873742351,1.187805023197868,1.2719533243656114,0.831083413706834,0.9392353547047025,1.769922884024985,1.5785056135778208,1.2839887924328002,1.042853873018802,0.847995164491762,0.6886495639822615,0.5580069924965545,3328737.649093004,2707663.373269221,2199160.3449239177,1788244.1506777578,1452217.6614015715,1176719.8471789693,106.91063241914893,0.011517353378305136,60.18285258708863,22.72887787189741,564.1864532855155,0.003900199722862893,0.0797587501065927,True,False,False
Ppp1r7,18.241863761296614,8.096568461887266,8.751437969834031,7.3569780735417964,4.88118481434352,6.49412262047208,49083.873469989005,102463.48398757137,86436.42290369706,173159.53976666185,202932.046566403,126419.96702060296,21255.941908035744,25891.69175665458,32170.632559965714,36554.98338536384,41633.363914478665,44848.619152260326,2.0335711407594714,0.9025913239309784,0.9755950339548076,0.8201430779949758,0.5441459656234607,0.7239534577363058,0.3977111366015865,0.8302292748303876,0.7003670567650591,1.4030571042058009,1.6442943310526854,1.0243410965444808,0.17223018922805655,0.20979220727909942,0.2606684830698802,0.296193494173483,0.3373420089410579,0.36339420744703366,0.3748375536798674,0.8784961581690559,1.0624326205252588,1.192564889306105,1.2346424168018773,1.2570263615178354,45294.32790241795,106155.03344978963,128381.40419995197,144106.2257792734,149190.75722231087,151895.5708722796,241.9932229421005,0.0076559745174506625,90.53676693672618,166.18080709646676,321.3147975910406,0.0034101005524403865,0.02387909177887876,True,True,True
Ppp1r8,12.390699913333547,2.5301776443397705,2.5004108485240093,0.5449613387808737,2.0338270059764665,1.1807495673585595,3592.836305744194,0.0,0.0,1908.064684345584,0.0,2449.782246853823,3111.487512413512,708.1008489690637,764.1474987774925,1908.064684345584,781.7463105970718,2449.782246853823,3.5099763513816407,0.7167362423869588,0.7083040513000536,0.1543739598987296,0.5761324819187037,0.33447691311391403,2.711341552924463,0.0,0.0,1.4399250686881204,0.0,1.8487333783874156,2.3480906631689393,0.5343698103922486,0.5766655337695826,1.4399250686881204,0.5899465145067887,1.8487333783874156,0.025629196573427413,1.5722664778788304,1.4423283450421869,1.15111124060391,0.9483536191948982,0.8603111207067473,11.288611897894409,692.5190190021611,635.2865908170836,507.01737798343834,417.71094612284537,378.9318297698906,5.310134962324702,0.024817275114020442,27.93002766723386,3.0147559176679803,23.68356710731717,0.06029893305279856,0.6390914610219779,True,False,False
Ppp1r9b,13.767444348148386,12.650888221698851,7.501232545572027,7.629458742932233,3.2541232095623465,1.1807495673585595,0.0,0.0,0.0,71622.83176440811,41149.36607169201,0.0,4299.49899682135,6279.754791640414,6776.801530395629,41855.23022640216,41149.36607169201,6940.7357039009885,1.7963824758932587,1.6506937185477488,0.9787642754683126,0.9954952887241811,0.4245994943020431,0.15406474706445658,0.0,0.0,0.0,3.8106643200393777,2.1893356799606223,0.0,0.2287531366411845,0.3341118597741916,0.3605570341146408,2.2268909019880954,2.1893356799606223,0.3692790867118749,0.008465457912500824,1.0850006090230084,1.386343770117644,1.3842889872748387,1.2230578955928284,0.9128432800791784,30.147298852033853,3863.9182845092414,4937.065470218044,4929.747950825902,4355.569689541355,3250.8293649395837,16.261882178151776,0.023960428584435103,28.928830639123856,5.416743065175371,30.32317201698857,0.009824324525487043,0.21422111904145485,True,True,True
Ppp2ca,115.64653252444649,68.82083192604179,61.26006578883821,66.21280266187614,54.913329161364594,82.65246971509919,125570.92348771493,318999.2893082862,244811.39538134978,284355.88500178803,297063.02795660065,242076.0668235847,75453.95803168263,125894.26692955232,86625.5231398839,96204.66877400932,120479.98550357018,105311.28880183006,1.5436482407201242,0.9186194675147112,0.8176984706510705,0.8838075306801599,0.7329823220951887,1.103243968338746,0.49800859298283123,1.2651367276635903,0.9709109017738274,1.1277425558631224,1.1781385090662304,0.9600627126503987,0.2992469787643167,0.4992909584225934,0.34355289980419584,0.38154335736179396,0.4778181636061227,0.41765979977473816,0.5598611169439308,1.0072727066185758,1.080309226189275,1.1072328466646617,1.1006122658175432,1.1447118377660146,136578.94276834282,245725.6579994818,263543.02435079514,270111.0811576275,268495.98072424217,279254.13615060283,86.8782897107597,0.018613166366385527,37.23961667326712,35.04550233923519,152.6189307312707,0.006469513013255822,0.08417693159807857,True,True,True
Ppp2r1a,37.51628584870436,25.301776443397703,13.752259666882047,15.803878824645338,6.915011820319986,7.0844974041513575,642143.7440372006,769064.7862328263,795930.8928844776,790759.5841360594,808124.5630123841,978548.7572142251,95521.04364868363,97531.91547061801,100544.5991781016,39617.78008086557,158533.82039927007,141574.68723543725,2.116102889286122,1.4271445326935126,0.775695028358121,0.8914164311901018,0.3900406493179591,0.39960046915418357,0.8052678903116391,0.9644307581805273,0.9981216774258753,0.9916366981285489,1.0134129126208513,1.2271300633325575,0.11978630955078703,0.1223080043033601,0.1260860017935311,0.049681907642630405,0.19880625838280971,0.1775389868238071,0.8400635670461467,1.0100308778063207,1.0540951808309629,1.0587254314252543,1.0402279498204274,0.9968569930708874,640469.84436026,770054.01077242,803648.9176427065,807179.0503538563,793076.4518967451,760010.1566676751,267.7076176631312,0.004479999275252109,154.72037783330643,144.1445137366968,396.9090998557194,0.0018599891699301878,0.011302603708901977,True,True,True
Ppp2r2a,27.53488869629677,13.662959279434768,20.00328678819207,14.98643681647403,7.321777221515281,23.6149913471712,130519.15696759973,113067.02746260475,143656.30410866044,121431.41697101592,108447.97554601418,133232.6119662747,12980.946092924405,10875.564920758361,20350.723602535243,10638.904159899008,19573.630451155517,5604.041628194291,1.5422203016406923,0.7652579755685851,1.120377689721327,0.8393855287575647,0.4100903983908207,1.322668105921011,1.043659962175319,0.9041088859790232,1.1487074878173564,0.9709923890661223,0.8671739282260287,1.0653573467361508,0.10379850761451395,0.08696341546744389,0.1627288738199157,0.08507102383340837,0.1565150656110794,0.044811152704288926,0.9032139166849285,0.9949718062069172,1.0215914214131576,1.0433759677962398,1.0151828307359565,1.0216640571628006,114322.70971175368,125936.80286710172,129306.13374835205,132063.47431446743,128494.97767766152,129315.3274903524,52.876248756990655,0.005667172518938368,122.30917238598423,22.870260240665825,69.06988070435155,0.0021991013910905924,0.0128890816158058,True,True,True
Ppp2r4,66.77210508851968,52.627695002267245,41.25677900064615,21.253492212454073,16.677381449007026,9.445996538868476,61895.85487856904,74026.3616386147,63239.55031403204,100898.56769632184,86508.74286424891,106283.2594552234,7814.561270530352,10632.488616073571,13275.676108847285,5020.81046756137,12401.181558543152,8882.647216079931,1.9258087191989932,1.5178624932125597,1.1899080404935563,0.6129829299512259,0.4810009593875649,0.2724368577561004,0.7535221028822991,0.9011992774005304,0.7698802937845789,1.228342367312048,1.053160182837109,1.2938957757834342,0.09513471706990562,0.1294402540618256,0.16161850253701796,0.06112350607504476,0.15097237811080153,0.10813762928960924,0.6478584772634326,0.916865331071756,1.0661575127495135,1.1276074728425936,1.131481380806908,1.1100298252657963,56486.65227462279,79941.3065607661,92958.06230250237,98315.8721481484,98653.63741603287,96783.28053852642,20.881274580305078,0.003603861868388408,192.33455828036776,15.639936715368489,24.896204544094648,0.0018553776972006122,0.008089761401877874,True,True,True
