,Pzero_mode,beta_HDI68_left,beta_HDI68_right,beta_HDI95_left,beta_HDI95_right,beta_mode,beta_p16,beta_p50,beta_p84,delta_HDI68_left,delta_HDI68_right,delta_HDI95_left,delta_HDI95_right,delta_mode,delta_p16,delta_p50,delta_p84,model_HDI0.68_left_tp1,model_HDI0.68_left_tp2,model_HDI0.68_left_tp3,model_HDI0.68_left_tp4,model_HDI0.68_left_tp5,model_HDI0.68_left_tp6,model_HDI0.68_right_tp1,model_HDI0.68_right_tp2,model_HDI0.68_right_tp3,model_HDI0.68_right_tp4,model_HDI0.68_right_tp5,model_HDI0.68_right_tp6,model_HDI0.95_left_tp1,model_HDI0.95_left_tp2,model_HDI0.95_left_tp3,model_HDI0.95_left_tp4,model_HDI0.95_left_tp5,model_HDI0.95_left_tp6,model_HDI0.95_right_tp1,model_HDI0.95_right_tp2,model_HDI0.95_right_tp3,model_HDI0.95_right_tp4,model_HDI0.95_right_tp5,model_HDI0.95_right_tp6,pp_pval,"protein model MAP (mean-normalized), V1","protein model MAP (mean-normalized), V2","protein model MAP (mean-normalized), V3","protein model MAP (mean-normalized), V4","protein model MAP (mean-normalized), V5","protein model MAP (mean-normalized), V6","protein model MAP (scaled to molecules/cell), V1","protein model MAP (scaled to molecules/cell), V2","protein model MAP (scaled to molecules/cell), V3","protein model MAP (scaled to molecules/cell), V4","protein model MAP (scaled to molecules/cell), V5","protein model MAP (scaled to molecules/cell), V6"
Abcc2,4.92905390113134,6.187002309640135,7.758727461943974,5.417769424092382,8.620863835086876,7.2059171086798735,6.130663196005153,6.913541360671289,7.6978945044004385,0.0013308143823627697,0.004435380765613797,0.0006882294629492511,0.007480241532976636,0.002568147893292879,0.001266918437524197,0.0023921182506810865,0.004254299764039712,0.07525321800113716,7636.88687616463,13922.84548389142,18667.86097689032,21646.59331035546,23465.352947059233,520.8631626722226,9444.006857607374,17120.55766419162,23101.52288050508,27271.119474621424,29876.93068201966,0.07525321800113716,6767.091288897877,12389.237014787517,16384.96201711168,18914.042143464605,19849.97397992266,1213.142910651049,10388.121455459044,18866.29738554818,25467.373378246153,30221.14893766963,32687.00373230395,0.0,0.0002989502028329468,0.5209267947874815,0.961033690141694,1.30600403482706,1.5504928622889573,1.6612436677519744,4.92905390113134,8588.976443966143,15845.404400540212,21533.232698138647,25564.334190508263,27390.379747754363
Abcc3,18263.3238687058,32.99955548504814,50.23613206447001,26.1735193384653,61.55282067130406,43.3509408226908,32.90264045909458,40.83847543787205,50.13206186246787,0.002071916173230032,0.00643139881320779,0.001028531706816408,0.009153651262688472,0.004107808412942062,0.0018223930594781672,0.0034482668448789352,0.00578638831197132,13958.135595112419,34150.11747180849,44058.48199508141,49204.28905812295,49643.58807077256,46343.309911664815,24795.91688726911,40470.551287247516,49260.60363330333,53991.33974233583,54494.34855325838,52569.88216668891,8572.810805961204,30852.235891293632,42176.45117170576,46941.47131104089,47673.36675148578,43475.54368493547,29262.564719867718,43428.73481791017,52848.25048264743,56555.770649969934,57403.906547123166,55967.53547560241,0.12,0.4264717861177016,0.8682432515368289,1.1065352828897657,1.214752942269543,1.2261910645151566,1.1578056726710046,18263.3238687058,37181.844651404295,47386.51629814572,52020.85372890061,52510.68245338237,49582.13102326876
Abcd1,93331.85988183717,340.10717938395146,402.90120848057154,309.537762864225,433.3177696208895,372.9544410983342,339.0297684833751,369.20933861487913,401.83731784736005,0.022726681076063376,0.030291239085203536,0.01942092683461595,0.034644221930141494,0.02652080884191534,0.022442514044840444,0.02603514810127742,0.029982106356433662,65898.08574718861,449806.4500768215,676231.8673595327,738446.4547619312,696509.378755008,562474.4499732123,132618.4441840547,483096.2371297264,701478.7088592225,776959.8448270615,760749.7903277201,649969.3955394195,29006.03687803868,433821.0521969441,664373.5932325486,722473.7947180149,666525.4787474527,513216.3453661458,158035.73445914465,499412.102620754,714517.8046161649,797883.9664559462,793740.9836359542,689207.1454113775,0.0235,0.16783135666870327,0.8391814525541355,1.2414140273182044,1.36278519599176,1.3117592573431944,1.0770287101240024,93331.85988183717,466673.01808103954,690356.5719350211,757851.6880633858,729475.9074535207,598941.0719025314
Abcd3,395434.0521087922,80.83091299194304,111.21731633776187,71.09575202363011,130.6852070778338,100.62304987583165,81.88639622296134,96.03030042101923,112.77024548799926,0.0040482372138412916,0.009596102399234753,0.00217446967719055,0.012880174743618716,0.006784958709780457,0.0035385838931114594,0.005987826095209824,0.008721256231467037,325006.9230477675,1053983.2185874796,1508514.526699433,1747401.54038416,1782122.4244147555,1616759.365587769,474691.3449824635,1225409.3620564414,1714766.9127578454,1925375.2549974269,1936364.475263251,1832954.8577126488,252395.0212590268,977049.7280346791,1425211.9703530015,1665815.7092772115,1701527.3390210625,1539427.371676453,556148.8361134364,1315825.188566701,1830984.7117496692,2017805.928700128,2002660.5005806624,1949979.8394555056,0.777,0.2740269233852481,0.8097362797393942,1.1446330182844064,1.2925777320749852,1.2873991071686133,1.191626939347353,395434.0521087922,1168488.4619409794,1651760.5898212506,1865251.9392826934,1857778.9340546664,1719575.0819187162
Abce1,94865.67889289954,38.55144293537124,262.05603251673733,8.789802722892816,385.05531697047485,129.04506787306,23.91511675913519,82.36012746491689,190.77362846084137,0.002193357849751501,0.007135562907387211,0.0010367197734848777,0.010916024315086436,0.004243214211222808,0.0019000063904929096,0.003715097746265033,0.006367597752690279,81296.92906077509,108030.23556094883,107191.62729398653,99458.75310775336,92427.63789007952,86351.18164523537,130867.65309137398,130953.22292929006,127268.14363005855,120632.51962391578,117169.07339859052,114279.6787874203,42031.56336412793,100848.00140658568,96886.14501918864,88802.3258430041,81058.17852656977,70964.48750065906,148422.25187339308,146211.89103450454,137230.86474925536,131547.60335738145,130698.67250926455,127279.75121028314,0.49200000000000005,0.8701552576603118,1.1074340783079055,1.0847434570109131,1.0358162368392452,0.985369228828586,0.9164817413530383,94865.67889289954,120734.18478248615,118260.41797490664,112926.2963718173,107426.48513592985,99916.26416207108
Abcf1,175075.34838952028,41.083533832275,96.6941070312646,24.81252096792941,136.51029336536513,73.80977058562472,38.51011636596975,60.7017861684359,91.11017203902038,0.003511057213810809,0.011164418971841662,0.0014534220438709331,0.015040133138104662,0.007433522952783117,0.0029033679111707933,0.005646944973523317,0.009575439501799647,147895.32700243292,218939.111679639,236614.21960026555,244805.02317387515,243453.0864108581,227703.5764756681,206869.08945970712,255647.09612473677,267862.55586359394,269804.9120876649,264953.2232924918,256004.31792513694,119591.09922612732,201669.60239785505,222897.24255956148,234816.36493384768,232218.1130609061,213679.95202578348,235963.08123138355,279158.1917577734,285212.08139550505,282660.3938961361,273540.88730513514,268663.0203423679,0.3555,0.7318056202211545,1.014838889214241,1.0842939159154246,1.097041336483311,1.068325471455512,1.0036947667103568,175075.34838952028,242787.52059149733,259403.7676673785,262453.42871851387,255583.5169070563,240121.4285638447
Abcf2,64925.33489357541,118.26591948515934,263.16795263466554,58.64308171840237,344.2811470987754,203.93061614546036,101.78659670741312,167.29364021347536,237.86753256095423,0.0075705770949017585,0.015060014162131884,0.004176595285621965,0.01843285096308526,0.011810973959974965,0.006579690666149034,0.009994163619574642,0.013593773797665866,62547.866419609054,71390.74895667301,71567.99982487089,66960.8417332187,57761.91360355295,46411.33834621542,67979.88629334874,79015.57405562201,79539.75308291537,72451.2240976561,62851.695904059015,55600.12909881586,60291.98113769347,67684.09205567064,67434.0745110039,64097.96886931343,55413.93746723272,40787.04292466149,70864.26613557764,82741.7498972194,82989.04293962511,74628.06943334747,65370.98031198178,58894.983538776745,0.0035,0.9790958649424326,1.1603267621267082,1.1587523076560189,1.065219069851187,0.9052993422818487,0.7313066531418044,64925.33489357541,76943.03113156743,76838.6266626647,70636.29550634202,60031.77531552383,48494.0556540121
Abcf3,819.5247314319951,2.4630982845674207,17.46349107805809,1.1104115646030475,52.35340631244523,7.766362198251822,2.61187058668267,6.274031755057339,18.82999631511598,0.01696023760291341,0.16001574636271299,0.005055707003367557,0.39589981816226283,0.04943782428135902,0.014546396013050755,0.05075151148718353,0.14152672297610105,45.59427605891261,722.0721369066824,351.36947785878823,346.57649391019754,254.9806750737051,121.85788314664136,1266.3891257173707,2150.9070780376346,1588.0543353106616,1413.1586852034313,1259.414695405635,936.5979687924588,1.5186625686292246,274.4913086092854,90.9218197409284,73.38507316375514,80.24136161662156,14.881089503769644,2075.700935360357,3210.2014081414386,2349.729387212037,2150.646220240221,2183.1871811951246,2040.0590941849773,0.4735,0.7549930558975648,1.6225534306680234,1.2378156424582565,0.9283063002073674,0.8346292218857817,0.6217023488830069,819.5247314319951,1761.2382711539626,1343.6157114610053,1007.6516140398656,905.9676556866813,674.8412406168067
Abcg2,11815.517695489349,76.49722372799589,105.87725150156908,65.55268804483197,121.61519746417241,94.21998870300826,75.76058542627142,88.68518366680381,104.95736556076884,0.005686096490298962,0.013774483458409556,0.002955646722817365,0.01880930915854186,0.009818457278184915,0.004997800462762023,0.00850528851424885,0.012637998029324339,4201.8144919890665,145777.1424598003,249127.34257115392,309206.2857917412,331906.4462036816,326418.9357890459,22351.528995547567,183612.8794910734,295609.81826940825,349098.3549479614,370088.35543596244,380985.7265283899,32.609176860154555,133744.61751821983,230375.1918527041,291159.2987793394,314183.6419310514,300072.0776176485,31881.27370217196,208133.57743937327,322757.6755818494,370367.9511163687,390551.6543268874,402885.3382600321,0.6559999999999999,0.047282491769351946,0.6848843866297556,1.1217076002525457,1.3444026422944149,1.4097240322485336,1.3919988468053988,11815.517695489349,171147.14742748757,280305.78558762994,335955.50097866624,352278.79550091317,347849.4129869624
Abcg5,37938.507882492064,35.447737101152775,75.51034750459061,26.016228230488462,118.33740007947226,57.71379219658515,36.4950972721105,51.39445072941871,78.47931649450953,0.0061342469106321785,0.028428440308053245,0.002347835138226344,0.04989740182626673,0.014886339692593812,0.0050944723753511886,0.012161618357235764,0.024405115175986727,20312.93802017928,87392.30146322201,125836.5315507158,155972.0336680883,167402.14741570418,153786.1754923762,54001.75726950759,125994.6007566542,170912.3629390193,200955.56280206185,219398.07538141968,220050.1919987002,6024.634662108344,71207.26041218697,111284.61337887199,135721.64087187278,140096.381494272,120641.09076029627,70781.45089552338,148961.73811695134,199188.07391727206,224282.37228912322,238944.0497156829,247392.7978083903,0.8275,0.26034660614681254,0.7593126980140704,1.0853553180047502,1.262784497087839,1.3452640303007501,1.2869368504457772,37938.507882492064,110649.38085898616,158161.3138609836,184016.8393423949,196036.01050523206,187536.39453004405
Abcg8,4822.453497601447,8.182248584048946,18.810415858133666,5.762269843927175,29.433874411303982,14.64948781303228,8.718655791146302,13.019306969356919,20.206340111442188,0.008295737018819622,0.03648539687572043,0.0028739781441419186,0.06031548638099555,0.018968378844006317,0.0070923087255470975,0.016554883302793914,0.032147377160919005,1601.569845460257,19629.472051421057,33047.42993132263,38340.86289009418,36238.78076161644,28702.062319434266,8398.140429886738,33260.51310291042,50631.394992001326,56928.77037765782,56372.9545740916,52342.321852461224,4.667213845704283,16395.694700049226,26084.216704693856,31530.302569016138,26184.93101355118,17916.90157127002,11755.050209848985,43280.541729788376,59386.61764574397,66969.25814342828,66049.85116348563,62557.24171474298,0.8340000000000001,0.13175349970049663,0.8028415639970682,1.2123729666802785,1.3991396455334693,1.3230124786051904,1.1308798454834974,4822.453497601447,29385.67944774589,44375.38484256835,51211.43569297003,48425.02225233803,41392.56625908299
Abhd12,14665.431182562312,41.809379737878984,62.868150758402386,34.21683641510814,77.30728682594267,54.41698433666819,41.82801599438099,51.49406704401561,62.90091031771285,0.0032038516385000044,0.012013707968341994,0.0014432138851531383,0.019236580242872846,0.007015242151109895,0.0028324464333759295,0.0059417215504271245,0.010907272339235505,9074.76624146951,56390.513151737956,92335.08072628193,111480.9961237276,114847.57586887153,106595.48948863488,25573.941216058935,72120.45546979929,116247.09980168047,141860.09015057306,151142.29283434126,149958.83604263526,561.7740753406724,47877.94098059362,79654.34246341552,99132.53616171803,98384.46784223217,86497.38558348459,31342.710004130684,78722.98603918834,126614.00504045642,157269.1971584574,168236.6769223491,172491.65389938245,0.648,0.15130268876262806,0.666967600861196,1.1038036912987677,1.3590187563015472,1.392478449727037,1.3264288130488229,14665.431182562312,64647.677654784464,106989.22277049927,131726.64814714543,134969.8213870539,128567.77784599522
Abhd14b,285993.25284947216,123.38413924894142,219.3931508188516,91.58653312378692,299.7430593963032,177.49548274190198,121.59247966009897,163.96224883008836,216.85781008434975,0.0018048773216404745,0.00612894131379297,0.0008874983521141913,0.009783651239060881,0.00369607645472954,0.001623569420971346,0.0031800311907137953,0.005664477760704749,263150.90848026087,368457.2703586962,411144.8541642425,432921.8399501833,432516.322630975,407447.57818608393,307311.26286076853,420752.2553121792,483568.8291493116,516426.24557879975,519056.74583921814,499611.33729221823,242282.94585696788,345700.6350108422,386726.3841028785,396414.4829236091,390355.54365674563,359808.2374265336,330504.5136624254,449819.4310499642,523488.57841783937,550130.1157064191,555071.0342577498,542933.260994396,0.39299999999999996,0.6703233261332668,0.9315133522914376,1.0704691768632546,1.1349141873039887,1.122539139706464,1.070240817701589,285993.25284947216,397429.90182260243,456715.36410975805,484210.809139519,478930.9986680578,456617.93473960704
Abhd2,878.918178313213,1.8343836034979317,7.317082539940405,1.212836522260756,22.47215119088702,3.1966204836471905,2.1702827345974898,3.837450425766328,9.288870135731788,0.011540184117536484,0.14211130006425893,0.0034227453516314714,0.345362420726528,0.017418671434748755,0.010464002300982222,0.03944627303117143,0.1314504090851491,94.22685951868151,5175.8765025416105,6645.6536041103345,8658.90110814002,13112.15942200133,25271.598127258883,4756.7011530589725,9066.852671346673,12050.063436202963,16691.21473176761,25611.17649604031,49260.406149346025,0.6266614091953073,3544.337388100413,3900.9453821520924,5562.9558627164515,7285.713890820056,14847.894416377836,8400.858055236602,11094.122679210104,14590.771286317915,21801.117711940653,32654.098457154767,61277.049745032265,0.23800000000000002,0.05225446124661338,0.37441937853907636,0.6221687808349046,0.9276317132660216,1.4270560386918805,2.596469627421504,878.918178313213,6297.7206205921475,10464.856749244687,15602.732400617315,24003.03177863549,43672.52671898512
Abhd3,7905.586970713627,80.72655836444264,103.84697957387026,65.75766223454855,111.26153063052521,96.88029555113923,76.9877118312656,89.47544768568622,100.17722577685817,0.010131429834506976,0.016570090606935765,0.006781812355432171,0.0192135909739867,0.013963807326827967,0.009325632624057724,0.01244264507117442,0.015480899758870513,27.67490428390738,93432.6750083251,138590.72788598502,152940.33658609,144978.53667549312,124585.91710987741,22223.65742876269,104211.86404514118,149837.312241318,165732.63075217555,163373.1280271867,149375.6209581198,27.67490428390738,89102.2606967099,133523.04446885994,145820.83746625512,138275.96378403573,115317.06011011075,39064.241493163485,109879.30000889832,155495.02519396626,171214.76582771572,173249.7801719793,164561.71571732571,0.0265,0.06760662418502252,0.8424456366619141,1.2507973107553405,1.3751097855557213,1.3186586218095806,1.1453820210324206,7905.586970713627,98511.45991999446,146262.10141552522,160798.59237223203,154197.47021929396,133935.35457683096
Abhd6,53398.41492387981,169.40185502662888,257.8297787466155,135.9521159318415,305.2997317926541,224.14665042871732,167.19830096767035,208.51591954711398,255.24838291567795,0.00926578658315696,0.02231449603868233,0.00459327033799167,0.029546188231352605,0.015358317426010267,0.007941159050715496,0.013437035726987269,0.019909332332263087,35189.41278084549,226858.05123377388,369655.46556996147,432979.3026909974,436259.6091518321,386335.5032345493,84577.22074209231,282843.8698684103,440200.3472717241,502889.50094041385,523501.6945498284,506794.7720091727,12340.254245066435,203523.75373239827,341813.81859598553,403817.7240373892,388973.2998989456,328932.4524421862,105567.73568905193,311629.5069859031,476251.6784065971,539228.7664044594,563394.0265726431,561226.645514629,0.7135,0.15010281239925966,0.7428741744650862,1.1691782810735325,1.3423464409512567,1.3534102825529637,1.2420880085579016,53398.41492387981,264274.2182525356,415930.02805762884,477533.8388387324,481469.75179770205,441867.34274192416
Abi1,48038.861349876366,13.171011436279306,35.081504931196065,7.7326401792933614,60.898617793998596,25.972302266087638,13.241854610295148,21.565231153295667,35.28392907226047,0.003797297907466959,0.016658423660787597,0.001661854942940845,0.03082092862424369,0.010662839790245118,0.0035417219129690986,0.007863904231852643,0.015761242803849992,38493.4146925919,56267.46841558334,64192.71260778896,66918.20015907647,65708.09930722375,65247.52958309968,61063.78356077489,70361.4687206519,72778.84622486088,74411.45137885926,76812.30267801495,80096.22697179882,25343.72655716002,51664.12405102747,60252.371778794295,63511.388162302384,61876.63351374965,59895.90797889086,71212.68331938457,79250.70131955954,77035.25906137782,78531.30713229968,83428.75183164651,89071.26342202457,0.597,0.7252320313769954,0.9680889638619502,1.036432869458661,1.0738731087282865,1.0825347399229281,1.1138382866511796,48038.861349876366,64125.53430797745,68652.5867036579,71132.60190619213,71706.34228447234,73779.86727506411
Ablim1,4363.880682865249,6.138080937254862,24.988503532017504,3.41261973944369,68.39015230463482,15.077762999851613,6.599047943852167,12.564791276659708,27.544221517763468,0.009343989963351276,0.06565239185518097,0.0030858386475057452,0.15061485014040635,0.026514465441890588,0.008399950888434036,0.023048995969194904,0.059667335690351944,1108.6696157837662,6640.502634755602,8139.618451315036,9685.425322071344,7819.872744970257,6022.11787954254,7058.968456050509,12210.13599291892,14616.546480721065,16944.859181014763,15847.376022456541,14354.255693009914,3.821633732007285,4356.016870600631,5515.874815694038,6731.9927712658555,4373.442868721093,2701.67464100738,10176.013149137443,15771.927571255721,18584.079558746656,20736.196868148952,19722.80755607437,18795.042816031768,0.685,0.39596456999440016,0.8929400510136539,1.1797125619057296,1.3108767618767545,1.1982390912254792,1.0222669639839832,4363.880682865249,9840.991176635582,13001.478542150106,14447.024335666745,13205.657323651025,11266.288438190566
Abr,36.171931366860925,2.8143479949825068,5.854114281116151,1.7025400209391437,8.499691699090857,5.079861406252193,2.7110706367717814,3.9568674832333937,5.646228134701866,0.004596848973359275,0.0211091992184793,0.0018706456519935355,0.04262796076895825,0.011458444321013532,0.00427926990501398,0.009625893196544616,0.020025097747263954,1.8296968320510127,9824.951924272149,13789.966487272195,15279.520235804825,15160.173880937331,14091.964467987456,6019.452417355282,15454.458315407652,19963.966330334148,22779.636895734813,24181.19151172794,24738.25445710396,1.8296968320510127,7279.491603511676,10755.036856393404,11047.67187233191,10397.086043646297,9455.16834233932,11914.167907682524,18084.95913184173,22763.195175247158,25696.480750408857,28436.44513768602,30275.587217557528,0.5055,0.0023407948154248203,0.7274009429321167,1.1002833073806655,1.3102086003312643,1.4236305743590603,1.436135780181469,36.171931366860925,11240.41150918018,17002.503601091226,20246.44588887314,21999.137680991083,22192.378645024295
Acaa1a,522855.7118695215,409.35152427437976,514.8068817609613,355.71329778517,564.0129681164179,462.055755129236,401.2525926919737,453.5641322047384,505.74932380399014,0.014547052172813421,0.02103199854981515,0.011491469036164822,0.02436319464632239,0.017569503677532673,0.014071940268427173,0.017158961122190435,0.020424367208900677,402816.9575427979,1606566.959253564,2227300.0574458214,2370812.324562293,2169697.207773895,1775302.651001034,644063.0046255878,1716905.914899976,2370448.6786020743,2539773.975159084,2403702.4609034755,2083014.1030367059,319702.3510256834,1547166.545916384,2147734.94103429,2290385.582359472,2078072.116991646,1653843.872703264,781120.9471834758,1775964.4801310885,2430044.9393777284,2616189.990468529,2520121.8404981317,2252384.239503739,0.1635,0.2805314795921294,0.8957689690060081,1.2348400150144239,1.3197074379604263,1.2288704131855719,1.0402816852414407,522855.7118695215,1669537.8452401105,2301499.838927351,2459676.086753368,2290373.6707755984,1938881.2331241816
Acaa1b,25.366161597904238,0.6105702727368256,3.337992101062331,0.2826280679547976,7.810479487519409,1.7531577703987844,0.6491655481857489,1.4607871451085679,3.5954369294596824,0.025642949673620373,0.2428636586350684,0.005756739890510823,0.5338106789489921,0.06459150149558274,0.020390491985773692,0.0714794244010607,0.20259694421034538,2.749799659476196,488.99112521673163,581.4258249316517,415.84860178954415,89.47626266619379,17.433591457526042,565.779497048032,1263.8814934990282,1716.7622246768638,1591.2923029203976,951.6966681723484,497.2778637574325,1.1748373668010004,234.22206346297475,295.63175704618175,102.48201576830726,22.376327487996253,4.631558163172518,1148.687640971375,1739.6708508675638,2421.4423380905864,2321.659716527589,1967.779231977044,1595.8355918442744,0.272,0.030942180216968467,1.174818365625881,1.8387398618595558,1.6138859889991397,0.9259340622230426,0.4156795410754115,25.366161597904238,963.1070694336333,1507.3848108110883,1323.0513335028515,759.0736298043181,340.77089390356537
Acaa2,2161168.643116049,369.7885750992467,493.78045155054957,317.20840093949147,556.2234947363088,438.7829768048872,364.1577789265237,425.17341574880083,486.4639623872527,0.004804416867962732,0.007949203233907744,0.003353086847762426,0.009588625062964607,0.0063680634115044505,0.00445712026000273,0.005995651349507855,0.007514207299572185,1958747.3688319484,3482526.830240984,4330893.5042539565,4596979.999052642,4332912.317835472,3843109.9152329764,2342398.372600981,3781100.647010696,4682445.5161649985,4867728.103679261,4515218.011649437,4137594.3818870964,1789214.2438328988,3335368.899285417,4167527.029639853,4443871.335721829,4252350.085250158,3708487.1524377605,2531908.1892238427,3936866.8881251514,4849415.4379039,4987661.68294842,4595471.954346117,4279980.558989345,0.0915,0.5518473947065015,0.935276021101545,1.1614107688991382,1.213049890565984,1.1292673292424371,1.0091485954843946,2161168.643116049,3662768.419044581,4548367.10220777,4750598.464673106,4422485.573121452,3952071.3909783023
Acad10,3716.943866655073,50.5083103650957,73.10032171298157,42.490758653171326,89.46689070820807,63.26404946317333,51.27691918654924,61.17088079766047,74.5020114098424,0.0032240346523792125,0.011763088845589204,0.0014709350957616734,0.01811936279656871,0.006770256358192986,0.0028737371700857557,0.005973446176700901,0.010758680436086446,2668.385493706326,7197.247737377579,10660.396529975837,13938.959331492913,13418.657367449856,11663.194404319729,5229.888689510611,8818.89498384991,11614.22938975427,14434.052874898867,14889.027718762123,14502.565672416162,1413.6695746583155,6158.822160740481,10158.074186228725,13703.903511092454,12298.13988659155,9676.485653794129,6369.167264141242,9397.41071700502,12061.181171511455,14666.513451092993,15259.601729895352,15144.616064637328,0.135,0.351311157306403,0.7467925680249425,1.052406847731617,1.3409415175960675,1.3143015153570252,1.1942463939839447,3716.943866655073,7901.21804461492,11134.679603956143,14187.4353993966,13905.5787294027,12635.371001103862
Acad8,49669.010486526786,206.98741069045994,309.18115497230843,172.1772458250373,377.9476556335708,271.3012554451681,208.2153730140524,254.51325285627624,311.23732564245455,0.0020767281556850056,0.006037379613294927,0.0010312478919629752,0.008570212216016624,0.003927688870975337,0.001777255444508237,0.0032950693704605644,0.005386559322666836,35678.37403423313,97127.81713024958,131602.80674192068,150252.22897886008,156306.42230561408,154646.09997600527,66069.38866883669,116772.55855643415,150158.17702558494,167101.4211758222,170693.67948514622,168817.60213094868,20376.15490853,87858.10564068357,126232.08977132932,142815.75073795053,149101.29483697936,148325.81960874455,80518.2681779075,127094.96000837075,163527.56212035654,176804.63610820085,177229.4891316513,177003.81557051628,0.092,0.376885211935563,0.8143035525648448,1.0938343616726678,1.225204606415469,1.2529117069321352,1.2368605604793206,49669.010486526786,107315.57092368585,144154.4233094822,161467.4667962173,165118.934730037,163003.58359330433
Acad9,147497.3348286127,1078.4452978304803,1581.954534180519,837.4920104506681,1819.0678644753823,1330.419550574448,1035.8180156362707,1275.1267882516538,1525.3880802663966,0.001154235260687152,0.0031691037981200275,0.0006136635522009436,0.004533884482615198,0.0021224805455504567,0.001048274753669839,0.0018505740004236277,0.0029224155648644645,124425.374122852,279866.9300671867,316476.83750343486,338417.80646975123,347093.65634576266,328862.0167299276,185062.11722774868,302247.64791094,337368.7017476317,363454.8065975655,376956.1633087239,362449.6189034458,94681.96727535533,270565.63505537,308293.34643819486,326031.27893956273,329131.0658198003,313269.1873055287,212996.3199666845,313916.8347974285,347320.4884809112,375544.6576416235,389263.1938497501,380751.6929201128,0.107,0.4833525298181188,0.9583883342265113,1.0770462193692492,1.1581554775117935,1.1851925365345222,1.1378649025398055,147497.3348286127,292456.7811457126,328665.80196440825,353416.6797770328,361667.1675710183,347224.91383834096
Acadl,923578.0160967543,199.38237656573574,358.2218167764562,155.97285999076223,490.1597945041105,305.06131922430944,205.53828737708668,272.86279195104714,370.09139851217833,0.0035332401963018715,0.011331611299313087,0.0016460644510919472,0.01726712802759965,0.007745012561193631,0.003171442315873222,0.0062407822973057385,0.010503600996354676,797421.940940317,1421638.2777818646,1763952.992791525,1926065.2425563692,1897161.7593290256,1754425.7921060757,1079452.4638178046,1697722.166569659,2075720.1147441848,2192996.1150395,2123839.3974379776,2059703.4731584985,635322.2324946801,1312017.4167415074,1646946.3667293943,1807876.232425852,1789228.3128186357,1570368.8176581296,1209804.6682346591,1886500.9563001432,2287365.8352651354,2353649.5513984254,2254046.3623397765,2167295.94125766,0.7979999999999999,0.5268790412716216,0.9188448163348794,1.135988698510883,1.1992070570956281,1.1551161186238537,1.0639642681631354,923578.0160967543,1610663.5605075504,1991299.9119244437,2102116.781886997,2024828.793009466,1865046.6824725277
Acadm,1226037.3648143623,542.7454435390297,671.9779405215377,486.8423716812361,744.6988703624521,614.8379236485085,540.4416193062615,603.564277714244,669.8413545569874,0.011243557788669903,0.015289148395227324,0.009203878011752147,0.01719385955220248,0.013286510477685897,0.011002662972924848,0.012987518126775566,0.015029881883287013,1182242.6359466577,2349648.5292658675,2856918.373732365,2919045.6349355914,2683470.7633787817,2334647.271224817,1276387.0833523595,2525478.456415272,3040272.7954497086,3047532.7407632917,2808794.660459613,2525965.959412305,1132741.9640100612,2266600.5080356942,2748357.4279405633,2872462.246737653,2629766.228592494,2243570.5680776904,1324274.176411489,2617210.3545715483,3124055.109040583,3127032.1723121814,2875447.1614474687,2627874.129461972,0.215,0.4962664342416133,0.9898296487995901,1.199969734129325,1.2154380347357505,1.113066099304047,0.9854300487896736,1226037.3648143623,2445396.3647247897,2964552.1622617603,3002766.9461059268,2749854.7818177314,2434527.0541484286
Acads,710764.5232268494,506.57346182058905,699.2451620469083,421.4574956956243,798.9270259305446,619.6024722432733,498.5343995850493,594.0249807006485,690.587992902172,0.005860383752868123,0.010818273623381527,0.0036819518162242025,0.013197981965752802,0.008414087039560803,0.005342986975131119,0.007653945256618407,0.010094414628135165,637287.1229898556,1338566.3268020935,1616006.413818391,1715248.7474075053,1613150.5409701266,1437703.4537292088,819592.3693709156,1434262.39842753,1720619.5459101126,1825631.3107173282,1762757.5271022024,1657765.4633881906,532934.3852550074,1291767.1102186593,1573278.5230757638,1656956.7582972508,1539712.500119181,1345362.3224716478,893854.4292101556,1477575.5322248368,1779504.8813990757,1874025.2088103304,1845729.592746151,1778745.0332582383,0.39299999999999996,0.4873608619765663,0.9537980529246366,1.152468589663513,1.209440234403158,1.15009613403226,1.0468361269998656,710764.5232268494,1391014.0744421803,1680754.1425135871,1763841.2901901486,1677294.165672637,1526700.3133695978
Acadvl,658062.9930924239,621.0757775500533,758.4518429643282,570.7449197236105,846.5057727096962,699.272643202964,626.1924254190718,691.7320320770272,765.4109182267638,0.015083770553159744,0.02022575094173675,0.012847979825096669,0.022947797453553097,0.017573745266113043,0.014877445128612166,0.017316685787709448,0.019989027911290886,620221.2630426092,1765672.6421170437,2143918.3189972374,2224294.307746386,2096577.6831948515,1885155.6749813475,704665.7071202344,1923406.6116357741,2264238.0417385967,2286557.0645179213,2181430.6470871093,2024847.6147231963,581351.7422467964,1708860.0773781652,2090062.867926132,2190177.4061747505,2058263.8061964985,1818637.459638893,744709.1842502074,2011406.4031489468,2324469.029233389,2318914.2342928653,2227186.78093199,2096392.0023074052,0.3875,0.3562780508854659,1.0030900464096613,1.1956825280919132,1.2228251679566582,1.1605885060321115,1.0615357006241903,658062.9930924239,1852756.3981025703,2208484.135547905,2258617.9194996026,2143663.75961139,1960708.3812518832
